trade_id,experiment_group_id,portfolio,is_main,strategy,asset,symbol,side,timeframe_minutes,opened_at,closed_at,holding_hours,entry_price,exit_price,quantity,notional_eur,margin_eur,leverage,liquidation_price,initial_stop_price,final_stop_price,target_price,family_id,family_role,exit_profile,partial_take_profit_enabled,partial_take_profit_at_r,partial_take_profit_fraction,partial_take_profit_done,partial_take_profit_closed_at,partial_take_profit_exit_price,partial_take_profit_favorable_r,partial_take_profit_actual_fraction,partial_realized_gross_eur,partial_exit_fee_eur,partial_realized_net_eur,runner_enabled,runner_partial_at_r,runner_partial_fraction,runner_target_r,runner_lock_r,runner_partial_done,runner_partial_closed_at,runner_partial_exit_price,runner_partial_favorable_r,runner_lock_applied_r,gross_pnl_eur,entry_fee_eur,exit_fee_eur,funding_pnl_eur,net_pnl_eur,return_on_margin_pct,r_multiple,max_favorable_price,max_adverse_price,mfe_gross_eur,mae_gross_eur,mfe_net_eur,mae_net_eur,mfe_pct,mae_pct,mfe_at_utc,mae_at_utc,excursion_observation_count,excursion_quality,capture_ratio_signed,winner_capture_ratio,profit_retained_pct,peak_profit_giveback_eur,profit_giveback_pct_of_mfe,lost_after_positive_mfe,risk_model_version_at_entry,risk_model_version_at_exit,crash_guard_level_at_entry,crash_guard_level_at_exit,asset_stress_level_at_entry,asset_stress_level_at_exit,stop_slippage_pct,liquidation_crossed_intrabar,protective_execution_model,close_reason,signal_score,confidence,source,eur_usdt_rate
07c8c7bca0c7f3f12949,80378774b0e1290ea861,SHADOW_RELATIVE_STRENGTH,False,relative_strength,LAB,LABUSDTM,SHORT,60,2026-07-12T14:17:20+00:00,2026-07-13T08:02:23+00:00,17.7509,0.473335314,0.3484444660622208,879.9095510019769,416.4922636151197,208.24613180755986,2.0,,0.53013555168,0.41069942284815,0.348374791104,,,,,,,,,,,,,,,,,,,,,,,,,109.89264993318747,0.24989535816907182,0.18395976820915938,0.1811741346725771,109.63996894148181,52.649222336,2.1937175973333334,,,,,,,,,,,,LEGACY_UNAVAILABLE,,,,,,,,,,,,,,,,TARGET,-6.25,BUONA,KUCOIN_PUBLIC_API,1.0
d65db6aeadf7c58e18c9,b70b260e5d673e8663c2,SHADOW_1H_BALANCED,False,confluence_trend,EVAA,EVAAUSDTM,SHORT,60,2026-07-13T08:02:23+00:00,2026-07-13T10:15:55+00:00,2.2256,0.92491498,0.9250999629960001,451.702559024745,417.7864633463209,139.26215444877363,3.0,1.2285953984333335,1.0359047776,0.92491498,0.7029353848000001,,,,,,,,,,,,,,,,,,,,,,,,,-0.08355729266926638,0.2506718780077925,0.25072201238339414,0.0,-0.584951183060453,-0.4200360000000016,-0.011667666666666712,,,,,,,,,,,,LEGACY_UNAVAILABLE,,,,,,,,,,,,,,,,STOP,-7.75,ALTA,KUCOIN_PUBLIC_API,1.0
f27a1a40ceaa2074bb94,b70b260e5d673e8663c2,SHADOW_1H_FAST,False,momentum_breakout,EVAA,EVAAUSDTM,SHORT,60,2026-07-13T08:02:23+00:00,2026-07-13T10:15:55+00:00,2.2256,0.92491498,0.9250999629960001,451.0664751177355,417.19813981219085,139.06604660406362,3.0,1.2285953984333335,1.0359047776,0.92491498,0.7584302836000001,,,,,,,,,,,,,,,,,,,,,,,,,-0.08343962796244037,0.2503188838873145,0.25036894766409196,0.0,-0.5841274595138468,-0.4200360000000016,-0.01166766666666671,,,,,,,,,,,,LEGACY_UNAVAILABLE,,,,,,,,,,,,,,,,STOP,-7.75,ALTA,KUCOIN_PUBLIC_API,1.0
1efedbc2d980b54bd626,9d0c447b8cdc5bb08b2f,MAIN,True,confluence_trend,EVAA,EVAAUSDTM,SHORT,240,2026-07-13T08:02:23+00:00,2026-07-13T11:23:10+00:00,3.3466,0.92491498,0.70307597187696,450.15570759659363,416.35575728858925,138.78525242952975,3.0,1.2285953984333335,1.0359047776,0.92491498,0.7029353848000001,,,,,,,,,,,,,,,,,,,,,,,,,99.86209567415357,0.24981345437315353,0.18989619696866145,0.0,99.42238602281175,71.63757264000002,1.9899325733333335,,,,,,,,,,,,LEGACY_UNAVAILABLE,,,,,,,,,,,,,,,,TARGET,-6.25,BUONA,KUCOIN_PUBLIC_API,1.0
57b1aa287600ce7066c2,b70b260e5d673e8663c2,SHADOW_RELATIVE_STRENGTH,False,relative_strength,EVAA,EVAAUSDTM,SHORT,60,2026-07-13T08:02:23+00:00,2026-07-13T11:23:10+00:00,3.3466,0.92491498,0.680873572765056,452.0393848321669,418.097998581256,209.048999290628,2.0,1.3827478951,1.0359047776,0.8748668438725,0.68073742528,,,,,,,,,,,,,,,,,,,,,,,,,110.31632760006043,0.2508587991487536,0.18466900258871732,0.0,109.88079979832295,52.562222336000005,2.190092597333334,,,,,,,,,,,,LEGACY_UNAVAILABLE,,,,,,,,,,,,,,,,TARGET,-7.75,ALTA,KUCOIN_PUBLIC_API,1.0
f95c258e602a9d1e5794,4c13db0c678c8a0b40af,SHADOW_1H_FAST,False,momentum_breakout,HYPE,HYPEUSDTM,SHORT,60,2026-07-13T08:02:23+00:00,2026-07-13T13:40:28+00:00,5.6348,65.526892,64.20455308101778,56.24210538942564,3685.370365705512,1228.456788568504,3.0,87.04155487333334,66.41700995619692,64.665260583924,64.19171473807016,,,,,,,,,,,,,,,,,,,,,,,,,74.3711248419375,2.211222219423307,2.166599544518145,0.0,69.99330307799605,5.697660978336717,1.3981293639449905,,,,,,,,,,,,LEGACY_UNAVAILABLE,,,,,,,,,,,,,,,,TARGET,-5.2683,MEDIA,KUCOIN_PUBLIC_API,1.0
6f173cf7ba2fd4bd1a2f,e3121fc97cc5dc48a5d6,MAIN,True,confluence_trend,LAB,LABUSDTM,SHORT,240,2026-07-13T08:02:23+00:00,2026-07-13T18:11:31+00:00,10.1524,0.347600466,0.264229189430832,1198.3683352507226,416.5533917727954,138.8511305909318,3.0,0.46172928567,0.38931252192000004,0.347600466,0.26417635416,,,,,,,,,,,,,,,,,,,,,,,,,99.90949790992141,0.24993203506367723,0.1899863363177244,0.020827669588639772,99.49040720812864,71.65257263999997,1.9903492399999996,,,,,,,,,,,,LEGACY_UNAVAILABLE,,,,,,,,,,,,,,,,TARGET,-7.75,ALTA,KUCOIN_PUBLIC_API,1.0
3fa6f4b909ccfd396c30,849fdf5e934ea91a0240,SHADOW_1H_BALANCED,False,confluence_trend,EVAA,EVAAUSDTM,SHORT,60,2026-07-13T11:23:10+00:00,2026-07-13T18:11:31+00:00,6.806,0.6929613800000001,0.7762719689491201,605.524791237948,419.6052949604604,139.8684316534868,3.0,0.9204836997666668,0.7761167456000001,0.7761167456000001,0.5266506488,,,,,,,,,,,,,,,,,,,,,,,,,-50.446626981326396,0.2517631769762762,0.28203115316507205,0.0,-50.980421311467744,-36.44884032,-1.0124677866666667,,,,,,,,,,,,LEGACY_UNAVAILABLE,,,,,,,,,,,,,,,,STOP,-9.75,ALTA,KUCOIN_PUBLIC_API,1.0
cf630001293cd79133e3,32be58591da4cabc64b6,SHADOW_1H_BALANCED,False,confluence_trend,LAB,LABUSDTM,SHORT,60,2026-07-13T08:02:23+00:00,2026-07-13T18:11:31+00:00,10.1524,0.347600466,0.264229189430832,1201.9557842666557,417.80039072248496,139.26679690749498,3.0,0.46172928567,0.38931252192000004,0.2670352225686,0.26417635416,,,,,,,,,,,,,,,,,,,,,,,,,100.20858811400656,0.25068023443349097,0.19055508156508705,0.02089001953612425,99.7882428175441,71.65257263999999,1.9903492399999996,,,,,,,,,,,,LEGACY_UNAVAILABLE,,,,,,,,,,,,,,,,TARGET,-8.25,ALTA,KUCOIN_PUBLIC_API,1.0
5483d7e0dd621076f234,849fdf5e934ea91a0240,SHADOW_1H_FAST,False,momentum_breakout,EVAA,EVAAUSDTM,SHORT,60,2026-07-13T11:23:10+00:00,2026-07-13T18:11:31+00:00,6.806,0.6929613800000001,0.7762719689491201,602.6082227768854,417.584225654818,139.19474188493933,3.0,0.9204836997666668,0.7761167456000001,0.7761167456000001,0.5682283316000001,,,,,,,,,,,,,,,,,,,,,,,,,-50.20364594512485,0.2505505353928908,0.2806727229599657,0.0,-50.7348692034777,-36.44884032,-1.0124677866666667,,,,,,,,,,,,LEGACY_UNAVAILABLE,,,,,,,,,,,,,,,,STOP,-9.75,ALTA,KUCOIN_PUBLIC_API,1.0
