generated_utc,system,profile,paper_portfolio,paper_label,paper_closed_trades,research_closed_trades,research_taken_by_paper,research_skipped_by_paper,paper_only_or_research_open,paper_profit_factor,paper_expectancy,research_profit_factor,research_expectancy,taken_profit_factor,taken_expectancy,skipped_profit_factor,skipped_expectancy,selection_delta,execution_delta,metric_unit,status
2026-07-27T22:57:23+00:00,MAIN_PAPER_RESEARCH,SHADOW_SCANNER_BOTTOM5_SHORT_MFE_TRAIL_V1,SHADOW_SCANNER_BOTTOM5_SHORT_MFE_TRAIL_V1,Scanner Bottom5 Short Mfe Trail V1,7,3,2,1,5,0.864744219636918,-0.060403340720267255,0.0,-1.0743654350370049,0.0,-1.1048814858888403,0.0,-1.0133333333333343,-0.09154815255550597,1.044478145168573,R,CAMPIONE INSUFFICIENTE
2026-07-27T22:57:23+00:00,MAIN_PAPER_RESEARCH,SHADOW_SCANNER_BOTTOM5_SHORT_PROFIT_LOCK_V1,SHADOW_SCANNER_BOTTOM5_SHORT_PROFIT_LOCK_V1,Scanner Bottom5 Short Profit Lock V1,6,3,2,1,4,0.49774890707927827,-0.26327327621928975,0.0,-1.0743654350370049,0.0,-1.1048814858888403,0.0,-1.0133333333333343,-0.09154815255550597,0.8416082096695505,R,CAMPIONE INSUFFICIENTE
2026-07-27T22:57:23+00:00,MAIN_PAPER_RESEARCH,SHADOW_SCANNER_TOP10_LONG,SHADOW_SCANNER_TOP10_LONG,Scanner Top10 Long,15,17,4,13,11,0.5269795589466646,-0.22116469282500714,1.3246057120471915,0.19888663808680865,inf,1.9760968254956333,0.5657314185304427,-0.34794726573129126,2.3240440912269245,-2.1972615183206403,R,CAMPIONE INSUFFICIENTE
2026-07-27T22:57:23+00:00,MAIN_PAPER_RESEARCH,SHADOW_SCANNER_TOP15_LONG,SHADOW_SCANNER_TOP15_LONG,Scanner Top15 Long,15,18,4,14,11,0.5269795589466646,-0.22116469282500714,1.1969247974481265,0.1261089853535906,inf,1.9760968254956333,0.5111996402975403,-0.40245896897270733,2.3785557944683404,-2.1972615183206403,R,CAMPIONE INSUFFICIENTE
2026-07-27T22:57:23+00:00,MAIN_PAPER_RESEARCH,SHADOW_SCANNER_TOP20_LONG,SHADOW_SCANNER_TOP20_LONG,Scanner Top20 Long,15,18,4,14,11,0.5269795589466646,-0.22116469282500714,1.1969247974481265,0.1261089853535906,inf,1.9760968254956333,0.5111996402975403,-0.40245896897270733,2.3785557944683404,-2.1972615183206403,R,CAMPIONE INSUFFICIENTE
2026-07-27T22:57:23+00:00,MAIN_PAPER_RESEARCH,SHADOW_SCANNER_TOP5_BTC,SHADOW_SCANNER_TOP5_BTC,Scanner Top 5 + forza BTC 1H,36,82,19,63,17,1.455400729356714,0.14553132400630497,1.4080641666195632,0.24556062601973827,1.6337826538824516,0.3537341613400356,1.3462780437333848,0.21293686139933113,0.14079729994070447,-0.20820283733373063,R,NESSUN EDGE CHIARO
2026-07-27T22:57:23+00:00,MAIN_PAPER_RESEARCH,SHADOW_SCANNER_TOP5_BTC_BTC_2_3_V1,SHADOW_SCANNER_TOP5_BTC_BTC_2_3_V1,Top 5 + BTC — BTC 2–3,7,19,6,13,1,1.141287731938768,0.08280888613610708,0.7303963038682546,-0.21112268043084328,0.40146766961564256,-0.5277623974696569,0.91189489668132,-0.06498127256677547,-0.4627811249028815,0.610571283605764,R,CAMPIONE INSUFFICIENTE
2026-07-27T22:57:23+00:00,MAIN_PAPER_RESEARCH,SHADOW_SCANNER_TOP5_BTC_BTC_LE3_V1,SHADOW_SCANNER_TOP5_BTC_BTC_LE3_V1,Top 5 + BTC — BTC≤3,14,37,6,31,8,1.0319117544595902,-0.020638946264698747,1.0010041016757716,0.0007068740649903674,3.93747508281243,1.0668632603482495,0.7329089385434702,-0.2056459748930598,1.2725092352413094,-1.0875022066129483,R,CAMPIONE INSUFFICIENTE
2026-07-27T22:57:23+00:00,MAIN_PAPER_RESEARCH,SHADOW_SCANNER_TOP5_BTC_GUARD_BTC_LE3_MFE_V1,SHADOW_SCANNER_TOP5_BTC_GUARD_BTC_LE3_MFE_V1,Top 5 + BTC — Guard + BTC≤3 + MFE,29,31,8,23,21,0.6806002101064603,-0.1572726663000126,1.1667022896278312,0.11041514555862057,2.14974931667263,0.5847469019509113,0.9237672946558665,-0.05456981318652401,0.6393167151374353,-0.7420195682509239,R,FILTRO PAPER UTILE
2026-07-27T22:57:23+00:00,MAIN_PAPER_RESEARCH,SHADOW_SCANNER_TOP5_BTC_GUARD_BTC_LE3_V1,SHADOW_SCANNER_TOP5_BTC_GUARD_BTC_LE3_V1,Top 5 + BTC — Guard + BTC≤3,13,31,4,27,9,0.9758487440165622,-0.018460771156781942,1.1667022896278312,0.11041514555862057,2.105077793507293,0.5739542696685561,1.0610692695280148,0.041742682727519013,0.5322115869410371,-0.592415040825338,R,CAMPIONE INSUFFICIENTE
