generated_utc,strategy_id,family_id,portfolio,lifecycle_status,record_kind,evolution_score,grade,hall_eligible,closed_trades,matched_pairs,expectancy_r,profit_factor,win_rate,max_drawdown_r,liquidations,validation_status,post_promotion_status,source_evidence_score,validation_score
2026-07-25T23:39:13+00:00,portfolio-9d6c1ff34fb282adfae0,shadow-eth-ema-4h,SHADOW_ETH_EMA_4H,BASELINE,PAPER_PORTFOLIO,1.75,E,False,1,0,-1.0576060801035667,0.0,0.0,1.0576060801035667,0,,,0,0.0
2026-07-25T23:39:13+00:00,portfolio-9139cc28ff21fc1fc3dc,shadow-rsi-long-15x-10-rsi15,SHADOW_RSI_LONG_15X_10_RSI15,BASELINE,PAPER_PORTFOLIO,1.71,E,False,1,0,-1.1618119833199683,0.0,0.0,1.1618119833199683,0,,,0,0.0
2026-07-25T23:39:13+00:00,portfolio-436d06d849f096b751ad,shadow-rsi-long-15x-50-rsi15,SHADOW_RSI_LONG_15X_50_RSI15,BASELINE,PAPER_PORTFOLIO,1.71,E,False,1,0,-1.1618119833199683,0.0,0.0,1.1618119833199683,0,,,0,0.0
2026-07-25T23:39:13+00:00,portfolio-c9b40dbd11f5f511bd0f,shadow-rsi-long-5x-rsi15,SHADOW_RSI_LONG_5X_RSI15,BASELINE,PAPER_PORTFOLIO,1.71,E,False,1,0,-1.1618119833199683,0.0,0.0,1.1618119833199683,0,,,0,0.0
2026-07-25T23:39:13+00:00,portfolio-d26fad78c21127a6a04d,shadow-master-adaptive-gb20-loss-cap-v1,SHADOW_MASTER_ADAPTIVE_GB20_LOSS_CAP_V1,BASELINE,PAPER_PORTFOLIO,1.69,E,False,4,0,-0.307941693434176,0.6821427888244311,0.25,2.136486571995071,0,,,0,0.0
2026-07-25T23:39:13+00:00,portfolio-c3c8f5fcd89693765096,shadow-rsi-long-15x-10-rsi20,SHADOW_RSI_LONG_15X_10_RSI20,BASELINE,PAPER_PORTFOLIO,1.65,E,False,2,0,-0.8200627687146791,0.0,0.0,1.6401255374293582,0,,,0,0.0
2026-07-25T23:39:13+00:00,portfolio-153c426889a806878f49,shadow-rsi-long-15x-50-rsi20,SHADOW_RSI_LONG_15X_50_RSI20,BASELINE,PAPER_PORTFOLIO,1.65,E,False,2,0,-0.8200627687146792,0.0,0.0,1.6401255374293584,0,,,0,0.0
2026-07-25T23:39:13+00:00,portfolio-0feb8dc3e58c62c4418f,shadow-rsi-long-5x-rsi20,SHADOW_RSI_LONG_5X_RSI20,BASELINE,PAPER_PORTFOLIO,1.65,E,False,2,0,-0.8200627687146792,0.0,0.0,1.6401255374293584,0,,,0,0.0
2026-07-25T23:39:13+00:00,portfolio-f6810d0869c7957cd69b,shadow-scanner-top5-btc-btc-2-3-v1,SHADOW_SCANNER_TOP5_BTC_BTC_2_3_V1,BASELINE,PAPER_PORTFOLIO,1.56,E,False,4,0,-0.3358711883652873,0.4670520110495704,0.25,2.520855282908496,0,,,0,0.0
2026-07-25T23:39:13+00:00,portfolio-070a6a6fb11c2321a3af,shadow-rsi-long-5x-rsi25,SHADOW_RSI_LONG_5X_RSI25,BASELINE,PAPER_PORTFOLIO,1.54,E,False,5,0,-0.4603617580356768,0.20056829249031013,0.2,2.879306347941527,0,,,0,0.0
2026-07-25T23:39:13+00:00,portfolio-367dcc12fca7439720d9,shadow-eth-ema-1h,SHADOW_ETH_EMA_1H,BASELINE,PAPER_PORTFOLIO,1.5,E,False,6,0,-0.5513163360116111,0.2469299940590142,0.3333333333333333,3.3078980160696663,0,,,0,0.0
2026-07-25T23:39:13+00:00,portfolio-50c2b19a5ebdc2f2ee65,shadow-global-pure,SHADOW_GLOBAL_PURE,BASELINE,PAPER_PORTFOLIO,1.48,E,False,10,0,-0.4205376188485495,0.3718754625024352,0.3,4.555479533068315,0,,,0,0.0
2026-07-25T23:39:13+00:00,portfolio-4817f756aec21c6276aa,shadow-doge-bollinger-1h,SHADOW_DOGE_BOLLINGER_1H,BASELINE,PAPER_PORTFOLIO,1.46,E,False,2,0,-1.1143567866666735,0.0,0.0,2.228713573333347,0,,,0,0.0
2026-07-25T23:39:13+00:00,portfolio-18fec9ee52b2bfad8071,shadow-combo-adaptive-quality7-regime-v1,SHADOW_COMBO_ADAPTIVE_QUALITY7_REGIME_V1,BASELINE,PAPER_PORTFOLIO,1.43,E,False,5,0,-0.5754326107890849,0.1668864886049404,0.2,3.213733280400576,0,,,0,0.0
2026-07-25T23:39:13+00:00,portfolio-c7ec993479bb353f7ac4,shadow-master-adaptive-no-alt-v1,SHADOW_MASTER_ADAPTIVE_NO_ALT_V1,BASELINE,PAPER_PORTFOLIO,1.28,E,False,7,0,-0.21300935966400755,0.7266913772595998,0.2857142857142857,5.4556109598646945,0,,,0,0.0
2026-07-25T23:39:13+00:00,portfolio-8baa4f763c912f9e092a,shadow-master-adaptive-v1,SHADOW_MASTER_ADAPTIVE_V1,BASELINE,PAPER_PORTFOLIO,1.28,E,False,7,0,-0.21300935966400755,0.7266913772595998,0.2857142857142857,5.4556109598646945,0,,,0,0.0
2026-07-25T23:39:13+00:00,portfolio-857084946372822c0760,shadow-rsi-short-5x-rsi75,SHADOW_RSI_SHORT_5X_RSI75,BASELINE,PAPER_PORTFOLIO,1.21,E,False,8,0,-0.5629447379805593,0.18730650817332956,0.25,4.781443000276214,0,,,0,0.0
2026-07-25T23:39:13+00:00,portfolio-3a9fde41d9e5dcff95c4,shadow-scanner-bottom10-short,SHADOW_SCANNER_BOTTOM10_SHORT,BASELINE,PAPER_PORTFOLIO,1.21,E,False,3,0,-1.0918055816973504,0.0,0.0,3.2754167450920515,0,,,0,0.0
2026-07-25T23:39:13+00:00,portfolio-33c546a4d1cef8e93a1a,shadow-scanner-bottom15-short,SHADOW_SCANNER_BOTTOM15_SHORT,BASELINE,PAPER_PORTFOLIO,1.21,E,False,3,0,-1.0918055816973504,0.0,0.0,3.2754167450920515,0,,,0,0.0
2026-07-25T23:39:13+00:00,portfolio-ef56bcdaac91611bc349,shadow-scanner-bottom20-short,SHADOW_SCANNER_BOTTOM20_SHORT,BASELINE,PAPER_PORTFOLIO,1.21,E,False,3,0,-1.0918055816973504,0.0,0.0,3.2754167450920515,0,,,0,0.0
2026-07-25T23:39:13+00:00,portfolio-d1314b7ff8149020140b,shadow-sol-bollinger-1h,SHADOW_SOL_BOLLINGER_1H,BASELINE,PAPER_PORTFOLIO,1.18,E,False,3,0,-1.1169956755555601,0.0,0.0,3.3509870266666804,0,,,0,0.0
2026-07-25T23:39:13+00:00,portfolio-b70a7c4c8d36ee4e984f,shadow-master-adaptive-runner25-v1,SHADOW_MASTER_ADAPTIVE_RUNNER25_V1,BASELINE,PAPER_PORTFOLIO,0.98,E,False,8,0,-0.29323027666825513,0.6396681761668249,0.25,5.4556109598646945,0,,,0,0.0
2026-07-25T23:39:13+00:00,portfolio-93741e08d7293a0349c0,shadow-master-adaptive-strict3-v1,SHADOW_MASTER_ADAPTIVE_STRICT3_V1,BASELINE,PAPER_PORTFOLIO,0.59,E,False,17,0,-0.2825425449247109,0.6735436172376061,0.29411764705882354,9.320658333294226,0,,,0,0.0
2026-07-25T23:39:13+00:00,portfolio-f798f802d047a2248ce9,shadow-combo-trend,SHADOW_COMBO_TREND,BASELINE,PAPER_PORTFOLIO,0.0,E,True,33,0,-0.12315428122928773,0.8289540554688792,0.30303030303030304,7.458991189496217,1,,,0,0.0
2026-07-25T23:39:13+00:00,portfolio-31277758e15451c0d2c0,shadow-combo-adaptive-mfe-trail,SHADOW_COMBO_ADAPTIVE_MFE_TRAIL,BASELINE,PAPER_PORTFOLIO,0.0,E,False,28,0,-0.3763109060198052,0.335911441939634,0.25,10.536705368554545,1,,,0,0.0
2026-07-25T23:39:13+00:00,portfolio-8cd112a254ef36f869f3,shadow-relative-strength,SHADOW_RELATIVE_STRENGTH,BASELINE,PAPER_PORTFOLIO,0.0,E,False,26,0,-0.13264270232388298,0.7297285662639934,0.2692307692307692,7.323309414450654,1,,,0,0.0
