generated_utc,entity_type,entity_id,previous_status,current_status,previous_score,current_score,reason
2026-07-22T05:38:45+00:00,REGIME_FITNESS,FAMILY|shadow-relative-strength|HIGH_VOLATILITY,INSUFFICIENT,INSUFFICIENT,47.18,28.74,REGIME_FITNESS_UPDATE
2026-07-22T05:38:45+00:00,REGIME_FITNESS,FAMILY|shadow-combo-scanner|HIGH_VOLATILITY,INSUFFICIENT,INSUFFICIENT,26.53,14.779999999999998,REGIME_FITNESS_UPDATE
2026-07-22T05:38:45+00:00,REGIME_FITNESS,PORTFOLIO|SHADOW_SCANNER_TOP5_BTC_RUNNER25_V1|UNKNOWN,INSUFFICIENT,INSUFFICIENT,80.8,67.8,REGIME_FITNESS_UPDATE
2026-07-22T05:38:45+00:00,REGIME_FITNESS,PORTFOLIO|SHADOW_SCANNER_TOP5_BTC_TP3_V1|UNKNOWN,INSUFFICIENT,INSUFFICIENT,80.8,67.8,REGIME_FITNESS_UPDATE
2026-07-22T05:38:45+00:00,REGIME_FITNESS,PORTFOLIO|SHADOW_COMBO_ADAPTIVE_RUNNER25_V1|UNKNOWN,INSUFFICIENT,INSUFFICIENT,80.4,29.15,REGIME_FITNESS_UPDATE
2026-07-22T05:38:45+00:00,REGIME_FITNESS,PORTFOLIO|SHADOW_COMBO_ADAPTIVE_TP3_V1|UNKNOWN,INSUFFICIENT,INSUFFICIENT,80.4,29.15,REGIME_FITNESS_UPDATE
2026-07-22T05:38:45+00:00,REGIME_FITNESS,PORTFOLIO|SHADOW_RELATIVE_STRENGTH|RANGE,INSUFFICIENT,INSUFFICIENT,31.79,18.27,REGIME_FITNESS_UPDATE
2026-07-22T05:38:45+00:00,REGIME_FITNESS,PORTFOLIO|SHADOW_SCANNER_TOP5_BTC_BTC_2_3_V1|HIGH_VOLATILITY,INSUFFICIENT,INSUFFICIENT,80.4,41.25,REGIME_FITNESS_UPDATE
2026-07-22T05:38:45+00:00,REGIME_FITNESS,PORTFOLIO|SHADOW_SCANNER_TOP5_BTC_BTC_LE3_V1|HIGH_VOLATILITY,INSUFFICIENT,INSUFFICIENT,80.4,41.25,REGIME_FITNESS_UPDATE
2026-07-22T05:38:45+00:00,REGIME_FITNESS,PORTFOLIO|SHADOW_RELATIVE_STRENGTH|HIGH_VOLATILITY,INSUFFICIENT,INSUFFICIENT,47.18,28.74,REGIME_FITNESS_UPDATE
2026-07-22T05:38:45+00:00,REGIME_FITNESS,PORTFOLIO|SHADOW_COMBO_SCANNER|HIGH_VOLATILITY,INSUFFICIENT,INSUFFICIENT,26.53,14.78,REGIME_FITNESS_UPDATE
2026-07-22T05:53:46+00:00,REGIME_FITNESS,FAMILY|shadow-1h-balanced-v3|UNKNOWN,INSUFFICIENT,INSUFFICIENT,72.87,58.07,REGIME_FITNESS_UPDATE
2026-07-22T05:53:46+00:00,REGIME_FITNESS,FAMILY|shadow-donchian-1h|RANGE,OBSERVING,OBSERVING,68.42,58.10000000000001,REGIME_FITNESS_UPDATE
2026-07-22T05:53:46+00:00,REGIME_FITNESS,FAMILY|shadow-scanner-top5-btc-runner25-v1|RANGE,INSUFFICIENT,INSUFFICIENT,35.06,17.14,REGIME_FITNESS_UPDATE
2026-07-22T05:53:46+00:00,REGIME_FITNESS,FAMILY|shadow-scanner-top5-btc-tp3-v1|RANGE,INSUFFICIENT,INSUFFICIENT,35.06,17.14,REGIME_FITNESS_UPDATE
2026-07-22T05:53:46+00:00,REGIME_FITNESS,PORTFOLIO|SHADOW_1H_BALANCED_V3|UNKNOWN,INSUFFICIENT,INSUFFICIENT,72.87,58.07,REGIME_FITNESS_UPDATE
2026-07-22T05:53:46+00:00,REGIME_FITNESS,PORTFOLIO|SHADOW_DONCHIAN_1H|RANGE,OBSERVING,OBSERVING,68.42,58.1,REGIME_FITNESS_UPDATE
2026-07-22T05:53:46+00:00,REGIME_FITNESS,PORTFOLIO|SHADOW_SCANNER_TOP5_BTC_RUNNER25_V1|RANGE,INSUFFICIENT,INSUFFICIENT,35.06,17.14,REGIME_FITNESS_UPDATE
2026-07-22T05:53:46+00:00,REGIME_FITNESS,PORTFOLIO|SHADOW_SCANNER_TOP5_BTC_TP3_V1|RANGE,INSUFFICIENT,INSUFFICIENT,35.06,17.14,REGIME_FITNESS_UPDATE
2026-07-22T06:08:46+00:00,REGIME_FITNESS,FAMILY|shadow-1h-fast-tp2-v1|RANGE,INSUFFICIENT,INSUFFICIENT,15.47,37.89,REGIME_FITNESS_UPDATE
2026-07-22T06:08:46+00:00,REGIME_FITNESS,PORTFOLIO|SHADOW_1H_FAST_TP2_V1|RANGE,INSUFFICIENT,INSUFFICIENT,15.47,37.89,REGIME_FITNESS_UPDATE
2026-07-22T06:23:45+00:00,REGIME_FITNESS,FAMILY|shadow-combo-adaptive-partial-1r-v1|RANGE,INSUFFICIENT,INSUFFICIENT,15.77,26.660000000000004,REGIME_FITNESS_UPDATE
2026-07-22T06:23:45+00:00,REGIME_FITNESS,PORTFOLIO|SHADOW_COMBO_ADAPTIVE_PARTIAL_1R_V1|RANGE,INSUFFICIENT,INSUFFICIENT,15.77,26.66,REGIME_FITNESS_UPDATE
2026-07-22T06:38:46+00:00,REGIME_FITNESS,FAMILY|shadow-combo-adaptive-runner25-v1|RANGE,INSUFFICIENT,INSUFFICIENT,32.87,75.49,REGIME_FITNESS_UPDATE
2026-07-22T06:38:46+00:00,REGIME_FITNESS,FAMILY|shadow-1h-balanced|RANGE,OBSERVING,OBSERVING,34.38,49.87,REGIME_FITNESS_UPDATE
2026-07-22T06:38:46+00:00,REGIME_FITNESS,FAMILY|shadow-ema-trend-1h|RANGE,INSUFFICIENT,INSUFFICIENT,18.28,39.86,REGIME_FITNESS_UPDATE
2026-07-22T06:38:46+00:00,REGIME_FITNESS,FAMILY|shadow-1h-fast-tp2-v1|RANGE,INSUFFICIENT,INSUFFICIENT,37.89,25.209999999999997,REGIME_FITNESS_UPDATE
2026-07-22T06:38:46+00:00,REGIME_FITNESS,FAMILY|shadow-1h-fast-no-pepe-v1|RANGE,INSUFFICIENT,INSUFFICIENT,35.38,24.0,REGIME_FITNESS_UPDATE
2026-07-22T06:38:46+00:00,REGIME_FITNESS,FAMILY|shadow-1h-fast-score-6-75-v1|RANGE,INSUFFICIENT,OBSERVING,18.12,18.52,REGIME_FITNESS_UPDATE
2026-07-22T06:38:46+00:00,REGIME_FITNESS,FAMILY|shadow-combo-trend|HIGH_VOLATILITY,INSUFFICIENT,INSUFFICIENT,57.27,27.85,REGIME_FITNESS_UPDATE
2026-07-22T06:38:46+00:00,REGIME_FITNESS,PORTFOLIO|SHADOW_COMBO_ADAPTIVE_RUNNER25_V1|RANGE,INSUFFICIENT,INSUFFICIENT,32.87,75.49,REGIME_FITNESS_UPDATE
2026-07-22T06:38:46+00:00,REGIME_FITNESS,PORTFOLIO|SHADOW_1H_BALANCED|RANGE,OBSERVING,OBSERVING,34.38,49.87,REGIME_FITNESS_UPDATE
2026-07-22T06:38:46+00:00,REGIME_FITNESS,PORTFOLIO|SHADOW_EMA_TREND_1H|RANGE,INSUFFICIENT,INSUFFICIENT,18.28,39.86,REGIME_FITNESS_UPDATE
2026-07-22T06:38:46+00:00,REGIME_FITNESS,PORTFOLIO|SHADOW_1H_FAST_TP2_V1|RANGE,INSUFFICIENT,INSUFFICIENT,37.89,25.21,REGIME_FITNESS_UPDATE
2026-07-22T06:38:46+00:00,REGIME_FITNESS,PORTFOLIO|SHADOW_1H_FAST_NO_PEPE_V1|RANGE,INSUFFICIENT,INSUFFICIENT,35.38,24.0,REGIME_FITNESS_UPDATE
2026-07-22T06:38:46+00:00,REGIME_FITNESS,PORTFOLIO|SHADOW_1H_FAST_SCORE_6_75_V1|RANGE,INSUFFICIENT,OBSERVING,18.12,18.52,REGIME_FITNESS_UPDATE
2026-07-22T06:38:46+00:00,REGIME_FITNESS,PORTFOLIO|SHADOW_COMBO_TREND|HIGH_VOLATILITY,INSUFFICIENT,INSUFFICIENT,57.27,27.85,REGIME_FITNESS_UPDATE
2026-07-22T07:53:46+00:00,REGIME_FITNESS,FAMILY|shadow-ema-trend-1h|RANGE,INSUFFICIENT,OBSERVING,39.86,31.55,REGIME_FITNESS_UPDATE
2026-07-22T07:53:46+00:00,REGIME_FITNESS,PORTFOLIO|SHADOW_EMA_TREND_1H|RANGE,INSUFFICIENT,OBSERVING,39.86,31.55,REGIME_FITNESS_UPDATE
2026-07-22T08:38:46+00:00,REGIME_FITNESS,FAMILY|shadow-1h-fast-v3-cap75-v1|RANGE,INSUFFICIENT,OBSERVING,15.67,18.57,REGIME_FITNESS_UPDATE
2026-07-22T08:38:46+00:00,REGIME_FITNESS,FAMILY|shadow-1h-fast-v3-no-esports-v1|RANGE,INSUFFICIENT,OBSERVING,15.67,18.57,REGIME_FITNESS_UPDATE
2026-07-22T08:38:46+00:00,REGIME_FITNESS,PORTFOLIO|SHADOW_1H_FAST_V3_CAP75_V1|RANGE,INSUFFICIENT,OBSERVING,15.67,18.57,REGIME_FITNESS_UPDATE
2026-07-22T08:38:46+00:00,REGIME_FITNESS,PORTFOLIO|SHADOW_1H_FAST_V3_NO_ESPORTS_V1|RANGE,INSUFFICIENT,OBSERVING,15.67,18.57,REGIME_FITNESS_UPDATE
2026-07-22T09:38:45+00:00,REGIME_FITNESS,FAMILY|shadow-rsi-long-5x-rsi25|RANGE,INSUFFICIENT,INSUFFICIENT,80.4,64.97,REGIME_FITNESS_UPDATE
2026-07-22T09:38:45+00:00,REGIME_FITNESS,FAMILY|shadow-relative-strength-v2|RANGE,OBSERVING,OBSERVING,49.51,62.11,REGIME_FITNESS_UPDATE
2026-07-22T09:38:45+00:00,REGIME_FITNESS,FAMILY|shadow-1h-balanced-v2|RANGE,OBSERVING,OBSERVING,39.5,56.089999999999996,REGIME_FITNESS_UPDATE
2026-07-22T09:38:45+00:00,REGIME_FITNESS,PORTFOLIO|SHADOW_RSI_LONG_5X_RSI25|RANGE,INSUFFICIENT,INSUFFICIENT,80.4,64.97,REGIME_FITNESS_UPDATE
2026-07-22T09:38:45+00:00,REGIME_FITNESS,PORTFOLIO|SHADOW_RELATIVE_STRENGTH_V2|RANGE,OBSERVING,OBSERVING,49.51,62.11,REGIME_FITNESS_UPDATE
2026-07-22T09:38:45+00:00,REGIME_FITNESS,PORTFOLIO|SHADOW_1H_BALANCED_V2|RANGE,OBSERVING,OBSERVING,39.5,56.09,REGIME_FITNESS_UPDATE
2026-07-22T10:23:46+00:00,REGIME_FITNESS,FAMILY|shadow-combo-adaptive-tp3-v1|RANGE,INSUFFICIENT,INSUFFICIENT,32.87,75.49,REGIME_FITNESS_UPDATE
2026-07-22T10:23:46+00:00,REGIME_FITNESS,PORTFOLIO|SHADOW_COMBO_ADAPTIVE_TP3_V1|RANGE,INSUFFICIENT,INSUFFICIENT,32.87,75.49,REGIME_FITNESS_UPDATE
2026-07-22T11:53:47+00:00,REGIME_FITNESS,FAMILY|shadow-1h-fast-long-btc-1-3-cap75-v1|RANGE,NEW,INSUFFICIENT,,13.61,REGIME_FITNESS_UPDATE
2026-07-22T11:53:47+00:00,REGIME_FITNESS,PORTFOLIO|SHADOW_1H_FAST_LONG_BTC_1_3_CAP75_V1|RANGE,NEW,INSUFFICIENT,,13.61,REGIME_FITNESS_UPDATE
2026-07-22T13:08:46+00:00,REGIME_FITNESS,FAMILY|shadow-combo-adaptive-runner25-v1|RANGE,INSUFFICIENT,INSUFFICIENT,75.49,50.31,REGIME_FITNESS_UPDATE
2026-07-22T13:08:46+00:00,REGIME_FITNESS,FAMILY|shadow-combo-adaptive-tp3-v1|RANGE,INSUFFICIENT,INSUFFICIENT,75.49,44.67,REGIME_FITNESS_UPDATE
2026-07-22T13:08:46+00:00,REGIME_FITNESS,PORTFOLIO|SHADOW_COMBO_ADAPTIVE_RUNNER25_V1|RANGE,INSUFFICIENT,INSUFFICIENT,75.49,50.31,REGIME_FITNESS_UPDATE
2026-07-22T13:08:46+00:00,REGIME_FITNESS,PORTFOLIO|SHADOW_COMBO_ADAPTIVE_TP3_V1|RANGE,INSUFFICIENT,INSUFFICIENT,75.49,44.67,REGIME_FITNESS_UPDATE
2026-07-22T16:08:48+00:00,REGIME_FITNESS,FAMILY|shadow-combo-mean-reversion|RANGE,INSUFFICIENT,INSUFFICIENT,73.25,53.88,REGIME_FITNESS_UPDATE
2026-07-22T16:08:48+00:00,REGIME_FITNESS,PORTFOLIO|SHADOW_COMBO_MEAN_REVERSION|RANGE,INSUFFICIENT,INSUFFICIENT,73.25,53.88,REGIME_FITNESS_UPDATE
2026-07-22T16:23:48+00:00,REGIME_FITNESS,FAMILY|shadow-1h-fast-no-pepe-v1|RANGE,INSUFFICIENT,OBSERVING,18.28,19.91,REGIME_FITNESS_UPDATE
2026-07-22T16:23:48+00:00,REGIME_FITNESS,PORTFOLIO|SHADOW_1H_FAST_NO_PEPE_V1|RANGE,INSUFFICIENT,OBSERVING,18.28,19.91,REGIME_FITNESS_UPDATE
2026-07-22T17:23:48+00:00,REGIME_FITNESS,FAMILY|shadow-scanner-top5-btc-guard-btc-le3-mfe-v1|RANGE,NEW,INSUFFICIENT,,15.97,REGIME_FITNESS_UPDATE
2026-07-22T17:23:48+00:00,REGIME_FITNESS,PORTFOLIO|SHADOW_SCANNER_TOP5_BTC_GUARD_BTC_LE3_MFE_V1|RANGE,NEW,INSUFFICIENT,,15.97,REGIME_FITNESS_UPDATE
2026-07-22T17:53:49+00:00,REGIME_FITNESS,FAMILY|shadow-1h-fast-tp2-v1|RANGE,INSUFFICIENT,OBSERVING,18.17,16.07,REGIME_FITNESS_UPDATE
2026-07-22T17:53:49+00:00,REGIME_FITNESS,PORTFOLIO|SHADOW_1H_FAST_TP2_V1|RANGE,INSUFFICIENT,OBSERVING,18.17,16.07,REGIME_FITNESS_UPDATE
2026-07-22T18:53:47+00:00,REGIME_FITNESS,FAMILY|shadow-master-adaptive-gb20-v1|RANGE,INSUFFICIENT,OBSERVING,9.95,9.43,REGIME_FITNESS_UPDATE
2026-07-22T18:53:47+00:00,REGIME_FITNESS,PORTFOLIO|SHADOW_MASTER_ADAPTIVE_GB20_V1|RANGE,INSUFFICIENT,OBSERVING,9.95,9.43,REGIME_FITNESS_UPDATE
2026-07-22T19:23:48+00:00,REGIME_FITNESS,FAMILY|shadow-combo-adaptive-runner25-v1|RANGE,INSUFFICIENT,INSUFFICIENT,50.31,30.03,REGIME_FITNESS_UPDATE
2026-07-22T19:23:48+00:00,REGIME_FITNESS,PORTFOLIO|SHADOW_COMBO_ADAPTIVE_RUNNER25_V1|RANGE,INSUFFICIENT,INSUFFICIENT,50.31,30.03,REGIME_FITNESS_UPDATE
2026-07-23T00:38:47+00:00,REGIME_FITNESS,FAMILY|shadow-1h-fast-v2|RANGE,INSUFFICIENT,INSUFFICIENT,64.2,32.63,REGIME_FITNESS_UPDATE
2026-07-23T00:38:47+00:00,REGIME_FITNESS,PORTFOLIO|SHADOW_1H_FAST_V2|RANGE,INSUFFICIENT,INSUFFICIENT,64.2,32.63,REGIME_FITNESS_UPDATE
2026-07-23T13:08:51+00:00,REGIME_FITNESS,FAMILY|shadow-scanner-top5-btc|HIGH_VOLATILITY,INSUFFICIENT,INSUFFICIENT,70.58,57.25,REGIME_FITNESS_UPDATE
2026-07-23T13:08:51+00:00,REGIME_FITNESS,FAMILY|shadow-scanner-top5-btc-btc-2-3-v1|HIGH_VOLATILITY,INSUFFICIENT,INSUFFICIENT,41.25,17.11,REGIME_FITNESS_UPDATE
2026-07-23T13:08:51+00:00,REGIME_FITNESS,FAMILY|shadow-scanner-top5-btc-btc-le3-v1|HIGH_VOLATILITY,INSUFFICIENT,INSUFFICIENT,41.25,17.11,REGIME_FITNESS_UPDATE
2026-07-23T13:08:51+00:00,REGIME_FITNESS,PORTFOLIO|SHADOW_SCANNER_TOP5_BTC|HIGH_VOLATILITY,INSUFFICIENT,INSUFFICIENT,70.58,57.25,REGIME_FITNESS_UPDATE
2026-07-23T13:08:51+00:00,REGIME_FITNESS,PORTFOLIO|SHADOW_SCANNER_TOP5_BTC_BTC_2_3_V1|HIGH_VOLATILITY,INSUFFICIENT,INSUFFICIENT,41.25,17.11,REGIME_FITNESS_UPDATE
2026-07-23T13:08:51+00:00,REGIME_FITNESS,PORTFOLIO|SHADOW_SCANNER_TOP5_BTC_BTC_LE3_V1|HIGH_VOLATILITY,INSUFFICIENT,INSUFFICIENT,41.25,17.11,REGIME_FITNESS_UPDATE
2026-07-23T13:38:48+00:00,REGIME_FITNESS,FAMILY|shadow-doge-ema-1h|RANGE,INSUFFICIENT,INSUFFICIENT,47.04999999999999,77.45,REGIME_FITNESS_UPDATE
2026-07-23T13:38:48+00:00,REGIME_FITNESS,FAMILY|shadow-combo-mean-reversion|RANGE,INSUFFICIENT,INSUFFICIENT,53.88,36.59,REGIME_FITNESS_UPDATE
2026-07-23T13:38:48+00:00,REGIME_FITNESS,FAMILY|shadow-combo-adaptive-runner25-v1|RANGE,INSUFFICIENT,INSUFFICIENT,30.03,16.64,REGIME_FITNESS_UPDATE
2026-07-23T13:38:48+00:00,REGIME_FITNESS,PORTFOLIO|SHADOW_DOGE_EMA_1H|RANGE,INSUFFICIENT,INSUFFICIENT,47.05,77.45,REGIME_FITNESS_UPDATE
2026-07-23T13:38:48+00:00,REGIME_FITNESS,PORTFOLIO|SHADOW_COMBO_MEAN_REVERSION|RANGE,INSUFFICIENT,INSUFFICIENT,53.88,36.59,REGIME_FITNESS_UPDATE
2026-07-23T13:38:48+00:00,REGIME_FITNESS,PORTFOLIO|SHADOW_COMBO_ADAPTIVE_RUNNER25_V1|RANGE,INSUFFICIENT,INSUFFICIENT,30.03,16.64,REGIME_FITNESS_UPDATE
2026-07-23T13:53:49+00:00,REGIME_FITNESS,FAMILY|shadow-combo-scanner|RANGE,OBSERVING,OBSERVING,42.33,53.0,REGIME_FITNESS_UPDATE
2026-07-23T13:53:49+00:00,REGIME_FITNESS,FAMILY|shadow-1h-fast-v3-long-nohigh-cap75-v1|RANGE,INSUFFICIENT,OBSERVING,15.850000000000001,22.7,REGIME_FITNESS_UPDATE
2026-07-23T13:53:49+00:00,REGIME_FITNESS,FAMILY|shadow-1h-fast-v3-long-nohigh-cap75-lock-v1|RANGE,INSUFFICIENT,OBSERVING,14.01,18.57,REGIME_FITNESS_UPDATE
2026-07-23T13:53:49+00:00,REGIME_FITNESS,PORTFOLIO|SHADOW_COMBO_SCANNER|RANGE,OBSERVING,OBSERVING,42.33,53.0,REGIME_FITNESS_UPDATE
2026-07-23T13:53:49+00:00,REGIME_FITNESS,PORTFOLIO|SHADOW_1H_FAST_V3_LONG_NOHIGH_CAP75_V1|RANGE,INSUFFICIENT,OBSERVING,15.85,22.7,REGIME_FITNESS_UPDATE
2026-07-23T13:53:49+00:00,REGIME_FITNESS,PORTFOLIO|SHADOW_1H_FAST_V3_LONG_NOHIGH_CAP75_LOCK_V1|RANGE,INSUFFICIENT,OBSERVING,14.01,18.57,REGIME_FITNESS_UPDATE
2026-07-23T14:23:48+00:00,REGIME_FITNESS,FAMILY|shadow-1h-fast|UNKNOWN,INSUFFICIENT,OBSERVING,37.85,39.63,REGIME_FITNESS_UPDATE
2026-07-23T14:23:48+00:00,REGIME_FITNESS,FAMILY|shadow-rsi-long-15x-10-rsi25|RANGE,INSUFFICIENT,INSUFFICIENT,80.8,61.28,REGIME_FITNESS_UPDATE
2026-07-23T14:23:48+00:00,REGIME_FITNESS,FAMILY|shadow-rsi-long-15x-50-rsi25|RANGE,INSUFFICIENT,INSUFFICIENT,80.8,61.28,REGIME_FITNESS_UPDATE
2026-07-23T14:23:48+00:00,REGIME_FITNESS,FAMILY|shadow-rsi-long-5x-rsi25|RANGE,INSUFFICIENT,INSUFFICIENT,64.97,18.36,REGIME_FITNESS_UPDATE
2026-07-23T14:23:48+00:00,REGIME_FITNESS,PORTFOLIO|SHADOW_1H_FAST|UNKNOWN,INSUFFICIENT,OBSERVING,37.85,39.63,REGIME_FITNESS_UPDATE
2026-07-23T14:23:48+00:00,REGIME_FITNESS,PORTFOLIO|SHADOW_RSI_LONG_15X_10_RSI25|RANGE,INSUFFICIENT,INSUFFICIENT,80.8,61.28,REGIME_FITNESS_UPDATE
2026-07-23T14:23:48+00:00,REGIME_FITNESS,PORTFOLIO|SHADOW_RSI_LONG_15X_50_RSI25|RANGE,INSUFFICIENT,INSUFFICIENT,80.8,61.28,REGIME_FITNESS_UPDATE
2026-07-23T14:23:48+00:00,REGIME_FITNESS,PORTFOLIO|SHADOW_RSI_LONG_5X_RSI25|RANGE,INSUFFICIENT,INSUFFICIENT,64.97,18.36,REGIME_FITNESS_UPDATE
2026-07-23T15:23:52+00:00,REGIME_FITNESS,FAMILY|shadow-1h-fast-v2|RANGE,INSUFFICIENT,INSUFFICIENT,32.63,47.95,REGIME_FITNESS_UPDATE
2026-07-23T15:23:52+00:00,REGIME_FITNESS,FAMILY|shadow-global-pure|RANGE,INSUFFICIENT,INSUFFICIENT,24.47,45.71,REGIME_FITNESS_UPDATE
2026-07-23T15:23:52+00:00,REGIME_FITNESS,FAMILY|shadow-sol-ema-4h|RANGE,NEW,INSUFFICIENT,,13.84,REGIME_FITNESS_UPDATE
2026-07-23T15:23:52+00:00,REGIME_FITNESS,FAMILY|shadow-sol-donchian-4h|RANGE,NEW,INSUFFICIENT,,13.84,REGIME_FITNESS_UPDATE
2026-07-23T15:23:52+00:00,REGIME_FITNESS,FAMILY|shadow-sol-adaptive-4h|RANGE,NEW,INSUFFICIENT,,13.84,REGIME_FITNESS_UPDATE
2026-07-23T15:23:52+00:00,REGIME_FITNESS,FAMILY|shadow-doge-bollinger-1h|RANGE,NEW,INSUFFICIENT,,13.73,REGIME_FITNESS_UPDATE
2026-07-23T15:23:52+00:00,REGIME_FITNESS,FAMILY|shadow-rsi-long-15x-10-rsi15|RANGE,NEW,INSUFFICIENT,,13.66,REGIME_FITNESS_UPDATE
2026-07-23T15:23:52+00:00,REGIME_FITNESS,FAMILY|shadow-rsi-long-15x-50-rsi15|RANGE,NEW,INSUFFICIENT,,13.66,REGIME_FITNESS_UPDATE
2026-07-23T15:23:52+00:00,REGIME_FITNESS,FAMILY|shadow-rsi-long-5x-rsi15|RANGE,NEW,INSUFFICIENT,,13.66,REGIME_FITNESS_UPDATE
2026-07-23T15:23:52+00:00,REGIME_FITNESS,FAMILY|shadow-sol-ema-1h|HIGH_VOLATILITY,NEW,INSUFFICIENT,,13.79,REGIME_FITNESS_UPDATE
2026-07-23T15:23:52+00:00,REGIME_FITNESS,FAMILY|shadow-sol-adaptive-1h|HIGH_VOLATILITY,NEW,INSUFFICIENT,,13.79,REGIME_FITNESS_UPDATE
2026-07-23T15:23:52+00:00,REGIME_FITNESS,PORTFOLIO|SHADOW_1H_FAST_V2|RANGE,INSUFFICIENT,INSUFFICIENT,32.63,47.95,REGIME_FITNESS_UPDATE
2026-07-23T15:23:52+00:00,REGIME_FITNESS,PORTFOLIO|SHADOW_GLOBAL_PURE|RANGE,INSUFFICIENT,INSUFFICIENT,24.47,45.71,REGIME_FITNESS_UPDATE
2026-07-23T15:23:52+00:00,REGIME_FITNESS,PORTFOLIO|SHADOW_SOL_EMA_4H|RANGE,NEW,INSUFFICIENT,,13.84,REGIME_FITNESS_UPDATE
2026-07-23T15:23:52+00:00,REGIME_FITNESS,PORTFOLIO|SHADOW_SOL_DONCHIAN_4H|RANGE,NEW,INSUFFICIENT,,13.84,REGIME_FITNESS_UPDATE
2026-07-23T15:23:52+00:00,REGIME_FITNESS,PORTFOLIO|SHADOW_SOL_ADAPTIVE_4H|RANGE,NEW,INSUFFICIENT,,13.84,REGIME_FITNESS_UPDATE
2026-07-23T15:23:52+00:00,REGIME_FITNESS,PORTFOLIO|SHADOW_DOGE_BOLLINGER_1H|RANGE,NEW,INSUFFICIENT,,13.73,REGIME_FITNESS_UPDATE
2026-07-23T15:23:52+00:00,REGIME_FITNESS,PORTFOLIO|SHADOW_RSI_LONG_15X_10_RSI15|RANGE,NEW,INSUFFICIENT,,13.66,REGIME_FITNESS_UPDATE
2026-07-23T15:23:52+00:00,REGIME_FITNESS,PORTFOLIO|SHADOW_RSI_LONG_15X_50_RSI15|RANGE,NEW,INSUFFICIENT,,13.66,REGIME_FITNESS_UPDATE
2026-07-23T15:23:52+00:00,REGIME_FITNESS,PORTFOLIO|SHADOW_RSI_LONG_5X_RSI15|RANGE,NEW,INSUFFICIENT,,13.66,REGIME_FITNESS_UPDATE
2026-07-23T15:23:52+00:00,REGIME_FITNESS,PORTFOLIO|SHADOW_SOL_EMA_1H|HIGH_VOLATILITY,NEW,INSUFFICIENT,,13.79,REGIME_FITNESS_UPDATE
2026-07-23T15:23:52+00:00,REGIME_FITNESS,PORTFOLIO|SHADOW_SOL_ADAPTIVE_1H|HIGH_VOLATILITY,NEW,INSUFFICIENT,,13.79,REGIME_FITNESS_UPDATE
2026-07-23T16:23:52+00:00,REGIME_FITNESS,FAMILY|shadow-scanner-top5-btc-guard-btc-le3-v1|RANGE,NEW,INSUFFICIENT,,80.4,REGIME_FITNESS_UPDATE
2026-07-23T16:23:52+00:00,REGIME_FITNESS,FAMILY|shadow-scanner-top5-long|RANGE,OBSERVING,OBSERVING,63.35,73.5,REGIME_FITNESS_UPDATE
2026-07-23T16:23:52+00:00,REGIME_FITNESS,FAMILY|shadow-scanner-top5-btc-guard-btc-le3-mfe-v1|RANGE,INSUFFICIENT,INSUFFICIENT,14.01,58.23,REGIME_FITNESS_UPDATE
2026-07-23T16:23:52+00:00,REGIME_FITNESS,FAMILY|shadow-1h-balanced-v2|RANGE,OBSERVING,OBSERVING,40.66,52.09,REGIME_FITNESS_UPDATE
2026-07-23T16:23:52+00:00,REGIME_FITNESS,FAMILY|shadow-1h-fast-v3|RANGE,OBSERVING,NEUTRAL,37.13,39.71,REGIME_FITNESS_UPDATE
2026-07-23T16:23:52+00:00,REGIME_FITNESS,FAMILY|shadow-combo-adaptive-quality7-v1|RANGE,INSUFFICIENT,INSUFFICIENT,17.16,36.41,REGIME_FITNESS_UPDATE
2026-07-23T16:23:52+00:00,REGIME_FITNESS,FAMILY|shadow-1h-fast-v3-long-only-v1|RANGE,INSUFFICIENT,INSUFFICIENT,18.21,31.010000000000005,REGIME_FITNESS_UPDATE
2026-07-23T16:23:52+00:00,REGIME_FITNESS,PORTFOLIO|SHADOW_SCANNER_TOP5_BTC_GUARD_BTC_LE3_V1|RANGE,NEW,INSUFFICIENT,,80.4,REGIME_FITNESS_UPDATE
2026-07-23T16:23:52+00:00,REGIME_FITNESS,PORTFOLIO|SHADOW_SCANNER_TOP5_LONG|RANGE,OBSERVING,OBSERVING,63.35,73.5,REGIME_FITNESS_UPDATE
2026-07-23T16:23:52+00:00,REGIME_FITNESS,PORTFOLIO|SHADOW_SCANNER_TOP5_BTC_GUARD_BTC_LE3_MFE_V1|RANGE,INSUFFICIENT,INSUFFICIENT,14.01,58.23,REGIME_FITNESS_UPDATE
2026-07-23T16:23:52+00:00,REGIME_FITNESS,PORTFOLIO|SHADOW_1H_BALANCED_V2|RANGE,OBSERVING,OBSERVING,40.66,52.09,REGIME_FITNESS_UPDATE
2026-07-23T16:23:52+00:00,REGIME_FITNESS,PORTFOLIO|SHADOW_1H_FAST_V3|RANGE,OBSERVING,NEUTRAL,37.13,39.71,REGIME_FITNESS_UPDATE
2026-07-23T16:23:52+00:00,REGIME_FITNESS,PORTFOLIO|SHADOW_COMBO_ADAPTIVE_QUALITY7_V1|RANGE,INSUFFICIENT,INSUFFICIENT,17.16,36.41,REGIME_FITNESS_UPDATE
