generated_utc,scope,scope_value,family_id,portfolio,regime,status,fitness_score,closed_trades,expectancy_r,profit_factor,win_rate,max_drawdown_r,liquidations,positive_folds,total_folds,first_entry_utc,last_entry_utc
2026-07-20T20:23:38+00:00,PORTFOLIO,SHADOW_COMBO_TREND,shadow-combo-trend,SHADOW_COMBO_TREND,HIGH_VOLATILITY,INSUFFICIENT,57.27,3,0.321678107486811,1.7900143305228664,0.3333333333333333,1.2215402748729005,0,1,3,2026-07-20T02:38:29+00:00,2026-07-20T10:08:30+00:00
2026-07-20T20:23:38+00:00,PORTFOLIO,SHADOW_COMBO_SCANNER,shadow-combo-scanner,SHADOW_COMBO_SCANNER,HIGH_VOLATILITY,INSUFFICIENT,55.39,3,0.3039711641053714,1.7154164261596379,0.3333333333333333,1.2746611050172196,0,1,3,2026-07-20T08:20:33+00:00,2026-07-20T10:08:30+00:00
2026-07-20T20:23:38+00:00,PORTFOLIO,SHADOW_RELATIVE_STRENGTH,shadow-relative-strength,SHADOW_RELATIVE_STRENGTH,HIGH_VOLATILITY,INSUFFICIENT,47.18,5,0.1643785548415584,1.6022596331835097,0.2,1.2162460781083047,0,1,4,2026-07-20T02:23:30+00:00,2026-07-20T10:08:30+00:00
2026-07-20T20:23:38+00:00,PORTFOLIO,SHADOW_SCANNER_TOP5_LONG,shadow-scanner-top5-long,SHADOW_SCANNER_TOP5_LONG,HIGH_VOLATILITY,INSUFFICIENT,46.98,4,0.17907483186351766,1.5638219891784586,0.25,1.1219995008620276,0,1,4,2026-07-20T02:23:30+00:00,2026-07-20T10:08:30+00:00
2026-07-20T20:23:38+00:00,PORTFOLIO,SHADOW_1H_FAST_V3,shadow-1h-fast-v3,SHADOW_1H_FAST_V3,HIGH_VOLATILITY,INSUFFICIENT,25.11,8,-0.15671709678686552,0.7190418015740148,0.375,2.309404047815339,0,2,4,2026-07-20T03:08:29+00:00,2026-07-20T16:08:29+00:00
2026-07-20T20:23:38+00:00,PORTFOLIO,SHADOW_COMBO_ADAPTIVE,shadow-combo-adaptive,SHADOW_COMBO_ADAPTIVE,HIGH_VOLATILITY,INSUFFICIENT,17.05,1,-0.15476743381653216,0.0,0.0,0.15476743381653216,0,0,1,2026-07-20T13:23:30+00:00,2026-07-20T13:23:30+00:00
2026-07-20T20:23:38+00:00,PORTFOLIO,SHADOW_1H_BALANCED_V3,shadow-1h-balanced-v3,SHADOW_1H_BALANCED_V3,HIGH_VOLATILITY,INSUFFICIENT,16.07,4,-0.3102743615692519,0.6146207079555516,0.25,2.156806444389987,0,1,4,2026-07-20T02:08:32+00:00,2026-07-20T13:08:31+00:00
2026-07-20T20:23:38+00:00,PORTFOLIO,SHADOW_EMA_TREND_1H,shadow-ema-trend-1h,SHADOW_EMA_TREND_1H,HIGH_VOLATILITY,INSUFFICIENT,13.81,1,-1.0572055323688934,0.0,0.0,1.0572055323688934,0,0,1,2026-07-20T02:38:29+00:00,2026-07-20T02:38:29+00:00
2026-07-20T20:23:38+00:00,PORTFOLIO,SHADOW_COMBO_MEAN_REVERSION,shadow-combo-mean-reversion,SHADOW_COMBO_MEAN_REVERSION,HIGH_VOLATILITY,INSUFFICIENT,13.79,1,-1.0739720061382843,0.0,0.0,1.0739720061382843,0,0,1,2026-07-20T02:08:32+00:00,2026-07-20T02:08:32+00:00
2026-07-20T20:23:38+00:00,PORTFOLIO,SHADOW_DONCHIAN_1H,shadow-donchian-1h,SHADOW_DONCHIAN_1H,HIGH_VOLATILITY,INSUFFICIENT,13.79,1,-1.0731045298556652,0.0,0.0,1.0731045298556652,0,0,1,2026-07-20T02:08:32+00:00,2026-07-20T02:08:32+00:00
2026-07-20T20:23:38+00:00,PORTFOLIO,SHADOW_SCANNER_BOTTOM5_SHORT,shadow-scanner-bottom5-short,SHADOW_SCANNER_BOTTOM5_SHORT,HIGH_VOLATILITY,INSUFFICIENT,13.78,1,-1.0826631323032156,0.0,0.0,1.0826631323032156,0,0,1,2026-07-20T04:08:30+00:00,2026-07-20T04:08:30+00:00
2026-07-20T20:23:38+00:00,PORTFOLIO,SHADOW_BTC_EMA_1H,shadow-btc-ema-1h,SHADOW_BTC_EMA_1H,HIGH_VOLATILITY,INSUFFICIENT,13.76,1,-1.0964140088888807,0.0,0.0,1.0964140088888807,0,0,1,2026-07-20T03:08:29+00:00,2026-07-20T03:08:29+00:00
2026-07-20T20:23:38+00:00,PORTFOLIO,SHADOW_ETH_DONCHIAN_1H,shadow-eth-donchian-1h,SHADOW_ETH_DONCHIAN_1H,HIGH_VOLATILITY,INSUFFICIENT,13.74,1,-1.108565745000002,0.0,0.0,1.108565745000002,0,0,1,2026-07-20T12:08:31+00:00,2026-07-20T12:08:31+00:00
2026-07-20T20:23:38+00:00,PORTFOLIO,SHADOW_GLOBAL_PURE,shadow-global-pure,SHADOW_GLOBAL_PURE,HIGH_VOLATILITY,INSUFFICIENT,13.73,1,-1.1137228599999955,0.0,0.0,1.1137228599999955,0,0,1,2026-07-20T08:23:06+00:00,2026-07-20T08:23:06+00:00
2026-07-20T20:23:38+00:00,PORTFOLIO,SHADOW_1H_FAST,shadow-1h-fast,SHADOW_1H_FAST,HIGH_VOLATILITY,INSUFFICIENT,12.69,3,-0.7797925964603035,0.0,0.0,2.3393777893809107,0,0,3,2026-07-20T02:38:29+00:00,2026-07-20T16:08:29+00:00
2026-07-20T20:23:38+00:00,PORTFOLIO,SHADOW_RELATIVE_STRENGTH_V2,shadow-relative-strength-v2,SHADOW_RELATIVE_STRENGTH_V2,HIGH_VOLATILITY,INSUFFICIENT,12.62,2,-1.059265718901298,0.0,0.0,2.118531437802596,0,0,2,2026-07-20T03:38:29+00:00,2026-07-20T12:08:31+00:00
2026-07-20T20:23:38+00:00,PORTFOLIO,SHADOW_ETH_EMA_1H,shadow-eth-ema-1h,SHADOW_ETH_EMA_1H,HIGH_VOLATILITY,INSUFFICIENT,12.51,2,-1.0964140088888858,0.0,0.0,2.1928280177777717,0,0,2,2026-07-20T03:08:29+00:00,2026-07-20T12:08:31+00:00
2026-07-20T20:23:38+00:00,PORTFOLIO,SHADOW_COMBO_ADAPTIVE_MFE_TRAIL,shadow-combo-adaptive-mfe-trail,SHADOW_COMBO_ADAPTIVE_MFE_TRAIL,HIGH_VOLATILITY,INSUFFICIENT,11.89,5,-0.6817550500348111,0.0,0.0,3.408775250174055,0,0,4,2026-07-20T02:08:32+00:00,2026-07-20T13:38:31+00:00
2026-07-20T20:23:38+00:00,PORTFOLIO,SHADOW_1H_BALANCED,shadow-1h-balanced,SHADOW_1H_BALANCED,HIGH_VOLATILITY,INSUFFICIENT,11.58,4,-0.8361597174377278,0.0,0.0,3.344638869750911,0,0,4,2026-07-20T02:38:29+00:00,2026-07-20T12:08:31+00:00
