timestamp,open,high,low,close,volume,turnover
1785006000000,4.948e-06,5.09e-06,4.915e-06,5.085e-06,1813684,905419.9255
1785009600000,5.087e-06,5.172e-06,4.897e-06,4.931e-06,1302927,652668.0162
1785013200000,4.934e-06,4.974e-06,4.857e-06,4.917e-06,494860,242415.1335
1785016800000,4.915e-06,4.948e-06,4.814e-06,4.849e-06,366325,178188.7713
1785020400000,4.849e-06,4.908e-06,4.838e-06,4.896e-06,471793,230295.2608
1785024000000,4.895e-06,5.003e-06,4.857e-06,4.977e-06,944816,465959.5756
1785027600000,4.975e-06,5.235e-06,4.908e-06,5.205e-06,875028,439783.482
1785031200000,5.208e-06,5.351e-06,5.174e-06,5.269e-06,1877170,991456.8598
1785034800000,5.271e-06,5.444e-06,5.247e-06,5.411e-06,1263282,677649.7949
1785038400000,5.408e-06,5.483e-06,5.302e-06,5.42e-06,851574,458322.799
1785042000000,5.42e-06,5.741e-06,5.409e-06,5.709e-06,1618238,905824.4999
1785045600000,5.706e-06,5.82e-06,5.546e-06,5.725e-06,986068,559825.0719
1785049200000,5.73e-06,5.757e-06,5.569e-06,5.579e-06,684165,388469.4577
1785052800000,5.581e-06,5.669e-06,5.51e-06,5.553e-06,711957,397682.3217
1785056400000,5.557e-06,5.574e-06,5.322e-06,5.387e-06,1175670,638009.4873
1785060000000,5.387e-06,5.47e-06,5.362e-06,5.449e-06,470120,254278.9066
1785063600000,5.451e-06,5.457e-06,5.356e-06,5.406e-06,652609,353102.1109
1785067200000,5.41e-06,5.527e-06,5.322e-06,5.336e-06,1498094,812185.1045
1785070800000,5.334e-06,5.336e-06,5.108e-06,5.228e-06,2028579,1056161.7218
1785074400000,5.223e-06,5.229e-06,5.045e-06,5.079e-06,1348781,689608.2807
