timestamp,open,high,low,close,volume,turnover
1783868400000,99.05,99.35,98.17,98.62,535659,528573.8426
1783872000000,98.63,99.15,97.72,99.1,237572,233489.4192
1783875600000,99.09,99.17,98.03,98.16,64601,63760.0114
1783879200000,98.16,98.29,97.84,98.14,64845,63612.4388
1783882800000,98.09,98.54,97.97,98.45,29375,28856.3078
1783886400000,98.44,98.59,98.23,98.51,35739,35172.8371
1783890000000,98.51,99.28,97.15,97.89,130241,127694.6032
1783893600000,97.87,97.97,97.06,97.65,92853,90533.0491
1783897200000,97.66,97.71,96.87,96.87,66040,64168.0088
1783900800000,96.88,97.88,96.29,96.84,142838,138670.58
1783904400000,96.83,97.04,96.08,96.24,64456,62283.7519
1783908000000,96.25,96.73,95.66,96.04,113634,109305.8605
1783911600000,96.03,96.03,94.59,95.07,130405,123977.2482
1783915200000,95.05,95.06,94.05,94.19,95147,89969.3017
1783918800000,94.22,94.94,93.55,94.63,154297,145500.1513
1783922400000,94.64,94.69,94.13,94.18,64604,60958.2733
1783926000000,94.2,95.31,94.09,95.22,84569,80047.7642
1783929600000,95.24,95.9,95.05,95.57,163153,155773.4808
1783933200000,95.58,95.62,95.23,95.23,34412,32845.3721
1783936800000,95.24,96.44,95.22,96.3,89188,85645.5871
1783940400000,96.31,96.6,95.51,95.59,106909,102765.8105
1783944000000,95.61,95.72,95.03,95.14,222753,212624.4828
1783947600000,95.15,95.2,94.26,94.9,203319,192671.955
1783951200000,94.9,95.8,94.68,95.77,286844,273244.5394
1783954800000,95.73,96.03,94.58,94.93,192055,183016.387
1783958400000,94.93,95.41,94.7,95.14,294960,280662.6898
1783962000000,95.15,95.15,93.39,93.68,342501,321426.0021
1783965600000,93.69,94.52,93.68,94.29,174252,164008.2927
1783969200000,94.31,94.91,94.14,94.8,60714,57401.6227
1783972800000,94.81,94.82,93.81,94.15,68131,64255.025
1783976400000,94.16,94.21,93.1,93.69,170838,159780.1881
1783980000000,93.68,94.1,93.64,93.88,31821,29886.7015
1783983600000,93.91,94.48,93.73,94.46,57369,54003.8135
1783987200000,94.5,95.68,94.25,95.67,84398,80147.1251
1783990800000,95.7,96.3,95.23,95.97,95789,91785.286
1783994400000,95.98,96.29,95.29,95.53,102200,97874.1317
1783998000000,95.56,96.16,95.46,96.0,66961,64149.4221
1784001600000,96.02,96.8,95.84,96.04,105726,101774.3904
1784005200000,96.03,96.53,95.45,95.87,161778,155115.571
1784008800000,95.87,96.0,95.5,95.88,111090,106426.9664
1784012400000,95.86,96.1,95.13,95.23,113700,108824.3959
1784016000000,95.23,95.75,95.11,95.53,63509,60641.3887
1784019600000,95.53,96.34,95.49,96.03,134389,129133.3536
1784023200000,96.03,96.4,95.81,96.14,89029,85644.2883
1784026800000,96.14,96.61,95.94,96.52,82516,79502.8113
1784030400000,96.52,98.33,96.02,98.07,258382,252036.5521
1784034000000,98.08,100.0,97.97,99.26,574579,571385.1157
1784037600000,99.27,99.32,98.04,98.59,269314,266242.7875
1784041200000,98.56,101.01,98.29,99.77,194595,194217.7587
1784044800000,99.77,100.52,99.31,99.9,241769,241612.3319
1784048400000,99.9,99.98,98.97,99.4,129005,128208.5724
1784052000000,99.38,99.38,98.54,98.83,75696,74806.8001
1784055600000,98.8,99.26,98.33,98.96,135670,134024.6768
1784059200000,98.97,99.6,98.84,99.38,141333,140322.2629
1784062800000,99.37,99.46,98.5,98.75,75490,74620.2213
1784066400000,98.73,99.32,98.27,98.68,91426,90261.7887
1784070000000,98.68,99.0,98.52,98.87,42243,41710.8686
1784073600000,98.88,99.89,98.83,99.28,130288,129642.2779
1784077200000,99.31,99.31,98.54,98.66,69638,68898.4142
1784080800000,98.66,98.78,97.74,98.05,123480,121279.7918
1784084400000,98.03,98.7,97.98,98.58,58756,57785.734
1784088000000,98.6,98.75,98.09,98.28,84574,83326.596
1784091600000,98.32,98.64,97.84,98.6,128570,126163.0788
1784095200000,98.6,99.26,98.05,98.1,196897,194095.5426
1784098800000,98.13,98.13,96.89,97.06,134097,130576.5964
1784102400000,97.02,97.84,97.0,97.77,67509,65774.4805
1784106000000,97.77,98.19,97.69,97.9,87787,85982.1569
1784109600000,97.91,98.82,97.83,98.09,89095,87707.5822
1784113200000,98.1,98.47,97.93,98.3,88015,86393.0937
1784116800000,98.29,99.42,97.97,99.29,108724,107196.6651
1784120400000,99.31,100.09,97.78,98.1,173400,171927.7833
1784124000000,98.1,98.42,97.21,97.68,222450,217696.9342
1784127600000,97.68,97.74,96.41,97.07,169889,164883.9174
1784131200000,97.08,97.17,95.53,96.38,240509,231357.9024
1784134800000,96.41,96.88,96.25,96.65,74222,71658.9055
1784138400000,96.63,97.12,96.47,96.57,68568,66381.642
1784142000000,96.57,97.15,96.47,96.77,69372,67186.4304
1784145600000,96.78,96.98,96.57,96.65,74178,71816.9826
1784149200000,96.64,96.74,96.26,96.42,62509,60320.5992
