timestamp,open,high,low,close,volume,turnover
1784041200000,2.8623e-06,2.8853e-06,2.8439e-06,2.8475e-06,402718,599290.359148
1784044800000,2.8462e-06,2.858e-06,2.8327e-06,2.8411e-06,308020,456119.713556
1784048400000,2.841e-06,2.8415e-06,2.8019e-06,2.8232e-06,362355,531312.867124
1784052000000,2.8231e-06,2.8236e-06,2.7904e-06,2.8159e-06,259202,378285.693812
1784055600000,2.8159e-06,2.8296e-06,2.8067e-06,2.8183e-06,183597,269083.17072
1784059200000,2.8191e-06,2.8221e-06,2.8089e-06,2.8168e-06,152049,222766.143496
1784062800000,2.8167e-06,2.8282e-06,2.7977e-06,2.8204e-06,261568,382742.15798
1784066400000,2.8199e-06,2.8333e-06,2.8017e-06,2.8221e-06,340500,499132.606336
1784070000000,2.8219e-06,2.8269e-06,2.8087e-06,2.8146e-06,142366,208582.070424
1784073600000,2.8141e-06,2.8158e-06,2.7937e-06,2.7987e-06,193064,281359.999908
1784077200000,2.7988e-06,2.8058e-06,2.7822e-06,2.7971e-06,157297,228409.10612
1784080800000,2.7963e-06,2.798e-06,2.7776e-06,2.7849e-06,129707,187874.771552
1784084400000,2.7852e-06,2.811e-06,2.7828e-06,2.8008e-06,192308,279432.078692
1784088000000,2.8009e-06,2.8022e-06,2.7733e-06,2.7783e-06,270727,392426.7672
1784091600000,2.7797e-06,2.7967e-06,2.7666e-06,2.7942e-06,264466,382006.877824
1784095200000,2.7959e-06,2.812e-06,2.7863e-06,2.7878e-06,310141,451622.819596
1784098800000,2.7877e-06,2.7922e-06,2.7519e-06,2.7635e-06,237884,342691.357528
1784102400000,2.764e-06,2.7693e-06,2.7561e-06,2.7659e-06,181395,260675.617592
1784106000000,2.7657e-06,2.7897e-06,2.7646e-06,2.7734e-06,188135,271898.506672
1784109600000,2.774e-06,2.7942e-06,2.7702e-06,2.7758e-06,199003,287626.542164
1784113200000,2.7754e-06,2.7831e-06,2.7687e-06,2.7741e-06,68080,98230.169492
1784116800000,2.7741e-06,2.8459e-06,2.7573e-06,2.8383e-06,343083,498551.953588
1784120400000,2.8384e-06,2.9443e-06,2.835e-06,2.8895e-06,1047482,1572299.036516
1784124000000,2.8888e-06,2.9027e-06,2.8408e-06,2.8873e-06,370161,551707.50856
1784127600000,2.8884e-06,2.8884e-06,2.853e-06,2.8603e-06,277522,413703.915508
1784131200000,2.861e-06,2.863e-06,2.7517e-06,2.7727e-06,737117,1068591.184336
1784134800000,2.7734e-06,2.8041e-06,2.7731e-06,2.7956e-06,160898,233063.027132
1784138400000,2.7953e-06,2.8158e-06,2.7881e-06,2.7925e-06,161381,235060.372716
