generated_utc,portfolio,portfolio_label,is_main,strategy,strategy_label,equity_eur,balance_eur,unrealized_pnl_eur,month_pnl_eur,monthly_target_eur,target_progress_pct,open_positions,open_margin_eur,open_notional_eur,open_initial_risk_eur,open_stop_risk_eur,closed_trades,unique_market_events,winning_trades,win_rate_pct,profit_factor,expectancy_eur,net_pnl_closed_eur,average_mfe_net_eur,average_mae_net_eur,excursion_sample,average_signed_capture_pct,signed_capture_sample,average_winner_capture_pct,winner_capture_sample,average_profit_giveback_eur,average_profit_giveback_pct_of_mfe,giveback_sample,lost_after_positive_mfe_count,average_profit_retained_pct,profit_retention_sample,max_drawdown_pct
2026-08-14T11:13:39+00:00,SHADOW_SCANNER_BOTTOM15_SHORT,Scanner Bottom15 Short,False,scanner_bottom15_short,Scanner Bottom15 Short,9771.497418839233,9704.235778533437,67.26164030579619,-186.33661902686254,3000.0,-6.211220634228751,6,4868.26689272492,9736.53378544984,196.15023877050447,97.72339397097257,44,44,15,34.090909090909086,0.7150074763035812,-6.6460297321161725,-292.4253082131116,31.710787469820488,-27.387506790410498,44,-442.4246635944941,37,68.78597947164648,15,36.79049413242982,542.4246635944941,37,22,68.78597947164648,15,5.271507460495324
2026-08-14T11:13:39+00:00,SHADOW_SCANNER_TOP20_LONG,Scanner Top20 Long,False,scanner_top20_long,Scanner Top20 Long,9402.141970392895,9402.984746396614,-0.8427760037190967,-136.09392036416466,3000.0,-4.536464012138822,5,3171.7521380296735,6343.504276059347,188.08303913698947,188.0830391369895,40,40,14,35.0,0.4980075231817165,-14.840181187988197,-593.6072475195278,38.38992004481376,-37.22761841890288,40,-336.6026478456065,40,56.24038526656204,14,53.230101232801964,436.6026478456066,40,26,56.24038526656204,14,9.134717147144556
2026-08-14T11:13:39+00:00,SHADOW_SCANNER_BOTTOM20_SHORT,Scanner Bottom20 Short,False,scanner_bottom20_short,Scanner Bottom20 Short,9771.497418839233,9704.235778533437,67.26164030579619,-186.33661902686254,3000.0,-6.211220634228751,6,4868.26689272492,9736.53378544984,196.15023877050447,97.72339397097257,44,44,15,34.090909090909086,0.7150074763035812,-6.6460297321161725,-292.4253082131116,31.71078746982049,-27.387506790410498,44,-442.4246635944941,37,68.78597947164648,15,36.79049413242982,542.4246635944941,37,22,68.78597947164648,15,5.271507460495324
2026-08-14T11:13:39+00:00,SHADOW_SCANNER_TOP5_BTC,Scanner Top 5 + forza BTC 1H,False,scanner_top5_btc_strength,Scanner Top 5 + forza BTC,9877.676517572358,9875.375954384186,2.3005631881715654,-346.54111622334494,3000.0,-11.551370540778166,5,2470.823261612774,4941.646523225548,148.01865574490893,146.96469239369642,56,56,20,35.714285714285715,0.9140363018108023,-2.180390890065327,-122.10188984365831,53.40245071547779,-33.99016314688089,56,-251.8396898990729,56,60.16426142947529,20,55.582841605543116,351.8396898990729,56,36,60.16426142947529,20,8.46084771303789
2026-08-14T11:13:39+00:00,SHADOW_SCANNER_TOP5_BTC_MFE_V1,Top 5 + BTC — solo MFE,False,scanner_top5_btc_strength,Scanner Top 5 + forza BTC,9258.893798457184,9256.73735304231,2.15644541487336,-324.83219977923545,3000.0,-10.827739992641181,5,2316.0396205860743,4632.079241172149,138.7460918865292,137.75815360782744,49,49,15,30.612244897959183,0.4076943421542301,-15.120377357738908,-740.8984905292065,33.81948775622545,-35.31237495377487,49,-606.3247731259706,47,40.927093045002984,15,49.578423215902006,706.3247731259705,47,32,40.927093045002984,15,9.496827009485699
2026-08-14T11:13:39+00:00,SHADOW_SCANNER_TOP5_BTC_GUARD_V1,Top 5 + BTC — Guard,False,scanner_top5_btc_strength,Scanner Top 5 + forza BTC,9827.332981404488,9730.127362269226,97.20561913526231,138.69566481370384,3000.0,4.623188827123462,4,1845.6419382646359,3691.2838765292718,147.37542875364446,99.07359664051098,40,40,14,35.0,0.7765504081458883,-6.701413631535743,-268.05654526142973,49.47291352206306,-39.91764903201814,40,-244.93383315593974,40,62.84438584993316,14,56.1743271535988,344.93383315593974,40,26,62.84438584993316,14,6.132364620651278
2026-08-14T11:13:39+00:00,SHADOW_SCANNER_TOP5_BTC_BTC_LE3_V1,Top 5 + BTC — BTC≤3,False,scanner_top5_btc_strength,Scanner Top 5 + forza BTC,9439.109934153843,9436.911515446267,2.19841870757633,-331.154769739358,3000.0,-11.038492324645267,5,2361.119272607996,4722.238545215992,141.4466612058328,140.43949358691296,37,37,11,29.72972972972973,0.5080366008385414,-15.153467889792877,-560.6783119223364,40.247927454829416,-38.342050556448534,37,-331.1326784936619,37,55.35324705760644,11,55.401395344622294,431.1326784936619,37,26,55.35324705760644,11,8.920117416008761
2026-08-14T11:13:40+00:00,SHADOW_SCANNER_TOP5_BTC_BTC_2_3_V1,Top 5 + BTC — BTC 2–3,False,scanner_top5_btc_strength,Scanner Top 5 + forza BTC,9968.724015797905,9968.724015797905,0,0.0,3000.0,0.0,0,0,0,0,0,10,10,3,30.0,0.8659137595515375,-3.1275984202089253,-31.275984202089255,58.086072470137125,-37.20509883643339,10,-69.17795142758798,10,66.99535313534597,3,61.21367089034605,169.17795142758797,10,7,66.99535313534597,3,2.8408841324806753
2026-08-14T11:13:40+00:00,SHADOW_SCANNER_TOP5_BTC_GUARD_MFE_V1,Top 5 + BTC — Guard + MFE,False,scanner_top5_btc_strength,Scanner Top 5 + forza BTC,9598.781838461004,9503.836899349093,94.94493911190989,135.4700640556366,3000.0,4.515668801854554,4,1802.7184334589056,3605.436866917811,143.94796549915137,96.76947366120851,57,57,22,38.59649122807017,0.683192566660308,-8.673495516908561,-494.38924446378803,46.16667597950525,-37.928850429757375,57,-417.71674912773415,56,54.170572558406214,22,54.68570662414738,517.7167491277341,56,34,54.170572558406214,22,7.585045624781022
2026-08-14T11:13:40+00:00,SHADOW_SCANNER_TOP5_BTC_GUARD_BTC_LE3_V1,Top 5 + BTC — Guard + BTC≤3,False,scanner_top5_btc_strength,Scanner Top 5 + forza BTC,9948.062563996968,9849.662765948053,98.39979804891571,140.3995523030062,3000.0,4.679985076766873,4,1868.3157991426056,3736.631598285211,149.18594784681883,100.29072380929392,35,35,14,40.0,0.8630235110851928,-4.242823735409156,-148.49883073932048,50.47631447857337,-41.528481774238244,35,-246.84309694081915,35,62.83678957167768,14,54.71913821398253,346.8430969408192,35,21,62.83678957167768,14,6.537276084487645
