timestamp,open,high,low,close,volume,turnover
1783976700000,74.691,74.705,74.691,74.695,1564,11682.4238
1783976760000,74.654,74.662,74.652,74.662,99,739.0764
1783976820000,74.662,74.673,74.653,74.659,787,5875.7857
1783976880000,74.663,74.67,74.663,74.667,2218,16561.2243
1783976940000,74.642,74.642,74.513,74.519,2543,18964.8167
1783977000000,74.535,74.544,74.445,74.472,26985,201001.5109
1783977060000,74.472,74.499,74.451,74.467,1518,11303.9409
1783977120000,74.461,74.497,74.46,74.49,1055,7858.6856
1783977180000,74.49,74.49,74.411,74.437,321706,2394798.1413
1783977240000,74.441,74.578,74.44,74.578,3644,27141.9823
1783977300000,74.57,74.57,74.526,74.532,993,7401.19
1783977360000,74.536,74.536,74.509,74.529,1162,8658.9255
1783977420000,74.521,74.521,74.488,74.488,372,2771.2889
1783977480000,74.479,74.481,74.471,74.481,359,2673.6308
1783977540000,74.472,74.489,74.452,74.489,2933,21840.8402
1783977600000,74.496,74.536,74.488,74.535,2722,20282.2826
1783977660000,74.543,74.56,74.54,74.557,1787,13321.5529
1783977720000,74.566,74.566,74.527,74.545,998,7438.5749
1783977780000,74.543,74.544,74.524,74.533,6661,49643.7367
1783977840000,74.539,74.547,74.504,74.507,2121,15806.6811
1783977900000,74.504,74.509,74.471,74.491,2112,15731.4428
1783977960000,74.502,74.557,74.493,74.505,23713,176699.8232
1783978020000,74.504,74.514,74.417,74.442,5860,43619.479
1783978080000,74.437,74.492,74.437,74.461,22172,165130.3037
1783978140000,74.465,74.471,74.462,74.462,722,5376.6395
1783978200000,74.462,74.499,74.45,74.499,1010,7521.2438
1783978260000,74.498,74.498,74.428,74.428,1139,8480.1069
1783978320000,74.423,74.472,74.414,74.472,1008,7503.426
1783978380000,74.477,74.477,74.414,74.42,1541,11471.4154
1783978440000,74.419,74.421,74.345,74.378,9273,68965.8207
1783978500000,74.379,74.379,74.348,74.357,1679,12485.2141
1783978560000,74.351,74.357,74.284,74.357,6043,44902.7267
1783978620000,74.35,74.35,74.283,74.283,2696,20034.1366
1783978680000,74.282,74.282,74.075,74.219,72553,538289.9818
1783978740000,74.23,74.29,74.206,74.206,6142,45610.8312
1783978800000,74.182,74.205,74.138,74.149,7156,53067.1145
1783978860000,74.171,74.194,74.171,74.18,4014,29776.3728
1783978920000,74.189,74.3,74.186,74.222,316272,2349125.4741
1783978980000,74.225,74.262,74.225,74.255,4713,34989.32
1783979040000,74.255,74.297,74.225,74.297,3832,28455.1011
1783979100000,74.289,74.294,74.269,74.271,604,4486.0485
1783979160000,74.258,74.294,74.243,74.291,1220,9062.4113
1783979220000,74.286,74.32,74.286,74.314,7258,53938.8947
1783979280000,74.314,74.341,74.3,74.3,3372,25059.11
1783979340000,74.3,74.321,74.285,74.3,1793,13320.8912
1783979400000,74.288,74.288,74.251,74.251,2294,17037.9742
1783979460000,74.245,74.302,74.208,74.302,5825,43255.0928
1783979520000,74.301,74.346,74.301,74.326,3304,24559.8334
1783979580000,74.292,74.323,74.292,74.317,951,7067.0686
1783979640000,74.319,74.37,74.319,74.349,7989,59395.7059
1783979700000,74.35,74.377,74.35,74.377,1421,10566.59
1783979760000,74.377,74.396,74.35,74.35,1093,8130.4357
1783979820000,74.35,74.391,74.349,74.352,2224,16536.8587
1783979880000,74.36,74.423,74.36,74.421,8422,62650.7032
1783979940000,74.421,74.435,74.382,74.382,1270,9451.6337
1783980000000,74.371,74.468,74.371,74.468,2170,16150.5332
1783980060000,74.467,74.519,74.464,74.519,1891,14083.6794
1783980120000,74.482,74.552,74.482,74.552,3751,27956.8273
1783980180000,74.557,74.62,74.542,74.542,3084,23008.3495
1783980240000,74.547,74.547,74.495,74.527,1001,7458.3232
1783980300000,74.525,74.614,74.525,74.569,1798,13410.2464
1783980360000,74.57,74.57,74.53,74.53,768,5725.7171
1783980420000,74.515,74.528,74.489,74.516,3532,26316.9716
1783980480000,74.526,74.552,74.526,74.548,164,1222.5138
1783980540000,74.541,74.574,74.541,74.573,230,1714.8633
1783980600000,74.548,74.567,74.539,74.539,1667,12427.9658
1783980660000,74.543,74.583,74.523,74.583,1789,13339.5827
1783980720000,74.598,74.608,74.591,74.591,400,2983.9739
1783980780000,74.593,74.594,74.584,74.594,743,5542.0746
1783980840000,74.588,74.588,74.576,74.576,523,3900.6441
1783980900000,74.571,74.603,74.567,74.592,852,6355.7511
1783980960000,74.579,74.626,74.579,74.625,941,7020.1429
1783981020000,74.626,74.657,74.614,74.621,2823,21065.3167
1783981080000,74.636,74.652,74.636,74.652,1599,11935.4807
1783981140000,74.649,74.649,74.642,74.642,1190,8882.9689
1783981200000,74.661,74.691,74.652,74.691,1143,8535.4208
1783981260000,74.67,74.684,74.639,74.655,483,3605.8732
1783981320000,74.657,74.682,74.657,74.682,292,2180.298
1783981380000,74.677,74.677,74.607,74.616,3904,29134.5711
1783981440000,74.614,74.614,74.567,74.581,1344,10025.8691
1783981500000,74.582,74.606,74.582,74.602,873,6511.2841
1783981560000,74.61,74.612,74.61,74.612,44,328.2904
1783981620000,74.615,74.615,74.611,74.611,122,910.2968
1783981680000,74.616,74.633,74.616,74.626,42,313.4426
1783981740000,74.602,74.604,74.601,74.604,196,1462.2368
