timestamp,open,high,low,close,volume,turnover
1784136120000,0.00066315,0.00066339,0.0006411,0.0006537,4648,30254.0524
1784136180000,0.00065388,0.00065447,0.00064528,0.00064737,611,3968.0713
1784136240000,0.00064664,0.0006554,0.00064664,0.00065426,637,4150.189
1784136300000,0.0006554,0.00066635,0.00064949,0.0006495,1368,9011.6345
1784136360000,0.00065144,0.000653,0.00064581,0.00064611,1201,7785.1289
1784136420000,0.00064612,0.00066012,0.00064586,0.00065847,937,6132.5277
1784136480000,0.00065654,0.00065654,0.00063516,0.00064258,1914,12331.0976
1784136540000,0.00064236,0.00064295,0.0006301,0.00064137,1817,11557.4592
1784136600000,0.00064001,0.00064001,0.00063235,0.00063877,476,3028.172
1784136660000,0.00063796,0.00064258,0.00063796,0.00064125,1550,9937.3565
1784136720000,0.00064215,0.00065118,0.00064065,0.00064911,797,5157.2259
1784136780000,0.00064835,0.00064883,0.00064452,0.00064785,321,2076.7709
1784136840000,0.00064352,0.00064352,0.00063896,0.00063982,445,2851.8203
1784136900000,0.00063982,0.00064298,0.00063438,0.00064142,1097,7008.1752
1784136960000,0.00064134,0.00064134,0.00063589,0.00063846,473,3020.2951
1784137020000,0.00063686,0.00063731,0.00063088,0.00063691,403,2557.2568
1784137080000,0.00063523,0.0006381,0.00062623,0.0006324,1160,7322.6448
1784137140000,0.00063127,0.00063219,0.00062748,0.00062837,465,2931.6409
1784137200000,0.00062868,0.00063782,0.00062859,0.00063049,629,3976.1983
1784137260000,0.00062972,0.00062972,0.00062582,0.00062784,2169,13614.0019
1784137320000,0.00062784,0.00063276,0.000627,0.00063013,481,3030.1029
1784137380000,0.00062646,0.00063303,0.00062606,0.00063063,246,1551.4651
1784137440000,0.00062927,0.00063691,0.00062844,0.0006339,4153,26298.4677
1784137500000,0.00063446,0.00063699,0.00062657,0.0006303,2868,18102.2765
1784137560000,0.00062961,0.00063843,0.00062961,0.00063676,910,5780.9971
1784137620000,0.00063649,0.00064528,0.00063533,0.00064183,1992,12758.2705
1784137680000,0.00064183,0.00064183,0.00063117,0.000637,1691,10742.6821
1784137740000,0.00063659,0.00063659,0.00063056,0.00063314,927,5868.3256
1784137800000,0.0006318,0.00063705,0.00063055,0.00063576,2394,15210.9801
1784137860000,0.00063517,0.00066215,0.00063325,0.00065114,3150,20351.721
1784137920000,0.00064781,0.00067072,0.00064528,0.0006545,5786,38269.4339
1784137980000,0.00065293,0.0006622,0.0006444,0.0006622,3374,21985.8874
1784138040000,0.00066154,0.00066154,0.00065267,0.00065612,1133,7435.4377
1784138100000,0.00065625,0.0006564,0.00064092,0.00064922,3270,21264.4518
1784138160000,0.00064854,0.00065996,0.00064814,0.00065769,999,6547.6153
1784138220000,0.00065585,0.00066174,0.00065502,0.00065692,864,5683.5071
1784138280000,0.00065502,0.00065637,0.00065028,0.00065464,1478,9667.097
