timestamp,open,high,low,close,volume,turnover
1784856120000,192.3,192.34,192.3,192.34,53,101.9246
1784856180000,192.37,192.4,192.36,192.36,93,178.9099
1784856240000,192.36,192.46,192.35,192.46,126,242.3947
1784856300000,192.51,192.64,192.51,192.64,62,119.4037
1784856360000,192.71,192.81,192.71,192.81,108,208.1877
1784856420000,192.82,192.89,192.78,192.89,175,337.4114
1784856480000,192.84,192.84,192.78,192.78,214,412.6588
1784856540000,192.78,192.78,192.49,192.49,741,1427.7805
1784856600000,192.46,192.58,192.37,192.5,1320,2540.1373
1784856660000,192.48,192.56,192.48,192.56,164,315.7562
1784856720000,192.47,192.61,192.47,192.57,175,336.9382
1784856780000,192.59,192.81,192.59,192.81,62,119.4821
1784856840000,192.94,192.95,192.85,192.85,138,266.2115
1784856900000,192.84,192.84,192.82,192.82,41,79.0606
1784856960000,192.8,192.84,192.8,192.84,103,198.5946
1784857020000,192.83,192.87,192.83,192.87,163,314.3409
1784857080000,192.84,192.84,192.8,192.82,110,212.1084
1784857140000,192.84,192.94,192.78,192.78,357,688.5611
1784857200000,192.74,192.74,192.7,192.73,99,190.7947
1784857260000,192.76,192.76,192.72,192.74,105,202.3829
1784857320000,192.85,192.85,192.82,192.83,51,98.3474
1784857380000,192.82,192.92,192.82,192.92,202,389.6523
1784857440000,192.92,192.92,192.91,192.91,42,81.0244
1784857500000,192.78,192.82,192.7,192.7,64,123.3724
1784857560000,192.76,192.76,192.71,192.72,62,119.4921
1784857620000,192.71,192.79,192.71,192.79,65,125.2959
1784857680000,192.83,192.94,192.8,192.9,1462,2819.787
1784857740000,192.9,192.94,192.82,192.82,1423,2744.1382
1784857800000,192.77,192.79,192.72,192.72,45,86.7409
1784857860000,192.67,192.67,192.62,192.62,39,75.1313
1784857920000,192.61,192.7,192.61,192.7,186,358.3469
1784857980000,192.7,192.73,192.61,192.73,216,416.1704
1784858040000,192.77,192.77,192.69,192.69,374,720.7574
1784858100000,192.62,192.62,192.54,192.54,93,179.0988
1784858160000,192.53,192.53,192.46,192.46,85,163.6155
1784858220000,192.47,192.47,192.47,192.47,23,44.2681
1784858280000,192.39,192.52,192.39,192.5,107,205.9708
1784858340000,192.52,192.52,192.47,192.47,63,121.276
1784858400000,192.5,192.54,192.5,192.54,217,417.7431
1784858460000,192.61,192.68,192.61,192.68,175,337.1364
1784858520000,192.67,192.67,192.58,192.64,342,658.739
1784858580000,192.64,192.74,192.64,192.74,184,354.5586
1784858640000,192.79,192.83,192.58,192.62,13594,26193.4955
1784858700000,192.55,192.57,192.49,192.53,6727,12950.0654
1784858760000,192.54,192.62,192.54,192.61,99,190.6719
1784858820000,192.61,192.61,192.51,192.61,207,398.5825
1784858880000,192.64,192.71,192.64,192.71,42,80.9299
1784858940000,192.72,192.72,192.72,192.72,21,40.4712
1784859000000,192.82,192.89,192.82,192.89,77,148.4925
1784859060000,192.79,192.85,192.79,192.85,119,229.4572
1784859120000,192.9,192.92,192.9,192.92,44,84.8806
1784859180000,193.0,193.08,193.0,193.08,84,162.156
1784859240000,193.01,193.01,192.91,192.92,5325,10276.4278
1784859300000,192.92,192.92,192.86,192.86,107,206.3898
1784859360000,192.87,192.87,192.64,192.64,217,418.2347
1784859420000,192.68,192.74,192.68,192.71,140,269.8087
1784859480000,192.74,192.74,192.7,192.72,94,181.1588
1784859540000,192.69,192.8,192.68,192.68,127,244.793
1784859600000,192.6,192.65,192.6,192.63,31,59.7194
1784859660000,192.6,192.62,192.45,192.5,425,818.0862
1784859720000,192.52,192.52,192.49,192.52,176,338.7979
1784859780000,192.53,192.64,192.53,192.64,76,146.3484
1784859840000,192.67,192.92,192.49,192.58,664,1279.7906
1784859900000,192.57,192.62,192.57,192.62,3274,6305.0175
1784859960000,192.62,192.62,192.17,192.22,9535,18337.658
1784860020000,192.25,192.31,192.25,192.29,1070,2057.2093
1784860080000,192.3,192.3,192.21,192.21,163,313.444
1784860140000,192.18,192.25,192.14,192.25,6261,12032.2245
1784860200000,192.22,192.22,192.06,192.18,152,292.0815
1784860260000,192.11,192.11,192.0,192.0,86,165.1609
1784860320000,192.0,192.0,191.76,191.76,3518,6749.8783
1784860380000,191.75,191.78,191.4,191.44,818,1567.3285
1784860440000,191.42,191.43,191.3,191.3,563,1077.301
1784860500000,191.31,191.35,191.29,191.29,199,380.7158
1784860560000,191.35,191.41,191.22,191.22,443,847.7903
1784860620000,191.21,191.36,191.21,191.36,173,330.9642
1784860680000,191.4,191.43,191.38,191.43,134,256.4783
1784860740000,191.39,191.42,191.39,191.41,130,248.8227
1784860800000,191.44,191.65,191.44,191.65,124,237.5487
1784860860000,191.58,191.6,191.56,191.6,196,375.5186
1784860920000,191.63,191.63,191.61,191.61,47,90.0613
1784860980000,191.52,191.53,191.52,191.53,51,97.6778
1784861040000,191.64,191.64,191.57,191.61,121,231.841
1784861100000,191.6,191.6,191.48,191.55,161,308.357
1784861160000,191.53,191.53,191.43,191.46,63,120.6185
1784861220000,191.36,191.4,191.13,191.13,64,122.4052
1784861280000,191.07,191.15,191.03,191.11,432,825.5119
1784861340000,191.16,191.21,191.16,191.21,44,84.1214
1784861400000,191.21,191.22,191.06,191.22,196,374.6693
