timestamp,open,high,low,close,volume,turnover
1784044740000,64736.0,64747.8,64701.5,64729.2,4165.0
1784044800000,64729.2,64791.3,64729.2,64764.4,6621.0
1784044860000,64764.4,64771.3,64601.4,64631.3,15830.0
1784044920000,64633.2,64714.9,64583.3,64699.3,14272.0
1784044980000,64708.6,64733.3,64682.0,64694.9,4837.0
1784045040000,64694.9,64714.0,64676.6,64714.0,3706.0
1784045100000,64714.0,64733.4,64689.9,64715.1,6140.0
1784045160000,64715.0,64733.4,64713.4,64730.8,1491.0
1784045220000,64734.1,64792.5,64680.9,64780.6,4971.0
1784045280000,64780.5,64825.4,64775.5,64810.7,3781.0
1784045340000,64810.7,64860.9,64797.4,64849.7,7915.0
1784045400000,64850.7,64881.5,64840.2,64843.5,5999.0
1784045460000,64835.8,64848.3,64792.7,64848.3,10500.0
1784045520000,64848.3,64871.2,64818.3,64818.4,2701.0
1784045580000,64818.4,64818.4,64729.5,64729.5,3976.0
1784045640000,64724.4,64742.3,64715.1,64715.1,1954.0
1784045700000,64715.0,64719.4,64658.8,64700.0,5928.0
1784045760000,64700.0,64725.4,64700.0,64712.5,2712.0
1784045820000,64712.4,64712.4,64648.7,64659.9,6232.0
1784045880000,64663.3,64723.6,64663.3,64704.9,2960.0
1784045940000,64690.0,64742.6,64687.7,64742.6,3677.0
1784046000000,64745.6,64767.6,64739.9,64767.0,2237.0
1784046060000,64762.1,64778.1,64752.7,64769.0,1714.0
1784046120000,64769.1,64772.0,64708.8,64727.7,1985.0
1784046180000,64722.1,64742.8,64717.6,64723.3,3325.0
1784046240000,64729.8,64819.6,64725.2,64791.2,9006.0
1784046300000,64794.3,64842.5,64790.8,64833.6,6348.0
1784046360000,64825.5,64862.0,64825.5,64857.3,6856.0
1784046420000,64862.2,64862.2,64840.8,64852.2,1847.0
1784046480000,64847.3,64847.3,64812.7,64829.0,1737.0
1784046540000,64831.7,64831.7,64794.1,64795.8,2166.0
1784046600000,64801.7,64820.2,64775.7,64813.6,3949.0
1784046660000,64815.7,64835.0,64777.8,64835.0,2648.0
1784046720000,64830.0,64846.0,64802.0,64806.9,1309.0
1784046780000,64799.1,64810.8,64785.4,64810.8,1098.0
1784046840000,64823.3,64870.0,64823.3,64859.1,968.0
1784046900000,64856.4,64869.9,64828.6,64869.9,4531.0
1784046960000,64872.2,64873.0,64848.7,64854.9,786.0
1784047020000,64854.9,64854.9,64821.0,64821.0,2555.0
1784047080000,64821.1,64850.6,64813.7,64850.6,2208.0
1784047140000,64851.8,64851.8,64805.6,64813.8,1459.0
1784047200000,64822.2,64822.2,64809.4,64812.5,873.0
1784047260000,64812.5,64845.7,64812.5,64831.3,1944.0
1784047320000,64832.7,64832.7,64800.0,64803.0,1044.0
1784047380000,64803.1,64803.1,64798.3,64798.3,1490.0
1784047440000,64799.8,64813.2,64750.9,64750.9,2478.0
1784047500000,64758.1,64780.0,64752.6,64764.3,8516.0
