timestamp,open,high,low,close,volume,turnover
1784247720000,1.08593,1.08642,1.08591,1.08622,363.0
1784247780000,1.08646,1.08703,1.08646,1.08684,463.0
1784247840000,1.08703,1.08703,1.0864,1.0864,498.0
1784247900000,1.08633,1.08633,1.08592,1.08603,76.0
1784247960000,1.08591,1.08592,1.08566,1.08569,461.0
1784248020000,1.08589,1.08589,1.08559,1.08568,28.0
1784248080000,1.08578,1.08599,1.08578,1.08599,61.0
1784248140000,1.08608,1.0861,1.08608,1.0861,20.0
1784248200000,1.08624,1.08624,1.0854,1.0854,228.0
1784248260000,1.08541,1.08555,1.08512,1.08555,259.0
1784248320000,1.08564,1.08564,1.08513,1.08543,275.0
1784248380000,1.08533,1.0856,1.08483,1.0856,1435.0
1784248440000,1.08573,1.08573,1.08508,1.08547,272.0
1784248500000,1.08547,1.08547,1.08449,1.08474,1583.0
1784248560000,1.08466,1.0848,1.08234,1.08304,4179.0
1784248620000,1.08307,1.08346,1.08297,1.08329,531.0
1784248680000,1.0835,1.08505,1.08321,1.08503,276.0
1784248740000,1.08521,1.08553,1.08415,1.08425,1214.0
1784248800000,1.08431,1.08543,1.08431,1.08525,195.0
1784248860000,1.08533,1.08533,1.08412,1.08412,263.0
1784248920000,1.08418,1.08524,1.08418,1.08524,130.0
1784248980000,1.08544,1.08544,1.08522,1.08532,196.0
1784249040000,1.08535,1.08632,1.08535,1.08632,736.0
1784249100000,1.08636,1.08736,1.08636,1.08692,434.0
1784249160000,1.08701,1.0872,1.08701,1.08705,5.0
1784249220000,1.0873,1.08735,1.087,1.087,2847.0
1784249280000,1.0872,1.08731,1.08697,1.08731,25.0
1784249340000,1.0872,1.08736,1.0872,1.08736,114.0
1784249400000,1.08752,1.08979,1.08736,1.08956,9182.0
1784249460000,1.08951,1.09035,1.08919,1.08999,1926.0
1784249520000,1.09031,1.09102,1.0901,1.09099,5853.0
1784249580000,1.09081,1.09136,1.09065,1.09127,8467.0
1784249640000,1.09094,1.09109,1.09029,1.09057,7509.0
1784249700000,1.09064,1.0908,1.08972,1.09034,9156.0
1784249760000,1.09044,1.09087,1.09022,1.09032,4483.0
1784249820000,1.09031,1.09044,1.08974,1.09025,3254.0
1784249880000,1.09066,1.09125,1.09066,1.09115,100.0
1784249940000,1.09122,1.09139,1.09122,1.09139,10.0
1784250000000,1.09145,1.09154,1.09123,1.09154,951.0
1784250060000,1.09156,1.09188,1.09147,1.09188,405.0
1784250120000,1.09199,1.0943,1.09199,1.09332,4359.0
1784250180000,1.09374,1.09374,1.0932,1.09348,673.0
1784250240000,1.09328,1.0933,1.09305,1.09307,65.0
1784250300000,1.09319,1.09413,1.09307,1.09413,432.0
1784250360000,1.09396,1.09405,1.09364,1.09378,676.0
1784250420000,1.09366,1.09391,1.09344,1.09391,284.0
1784250480000,1.09384,1.09482,1.09384,1.09472,765.0
1784250540000,1.09471,1.09471,1.0938,1.09422,1438.0
1784250600000,1.09426,1.09522,1.09414,1.09417,621.0
1784250660000,1.0941,1.09453,1.09356,1.09449,1612.0
1784250720000,1.09434,1.0944,1.09422,1.09422,201.0
1784250780000,1.09377,1.09385,1.09377,1.09385,58.0
1784250840000,1.0938,1.094,1.09377,1.094,118.0
1784250900000,1.094,1.0946,1.094,1.09409,824.0
1784250960000,1.0939,1.09391,1.09247,1.0938,6717.0
1784251020000,1.09373,1.09373,1.09298,1.09299,2034.0
1784251080000,1.09321,1.09328,1.09252,1.09265,1177.0
1784251140000,1.09268,1.09281,1.09259,1.0927,1120.0
1784251200000,1.09263,1.09263,1.0921,1.0921,9.0
1784251260000,1.09249,1.09249,1.09197,1.09206,47.0
1784251320000,1.09226,1.09226,1.09195,1.09195,89.0
1784251380000,1.09243,1.09243,1.0917,1.09175,129.0
1784251440000,1.09177,1.0921,1.09177,1.09195,144.0
1784251500000,1.09207,1.09219,1.09203,1.09203,161.0
1784251560000,1.09203,1.09203,1.09184,1.09184,159.0
1784251620000,1.09184,1.0922,1.09184,1.0922,130.0
1784251680000,1.09296,1.09364,1.09296,1.09364,77.0
1784251740000,1.09366,1.09366,1.09344,1.09344,101.0
1784251800000,1.09399,1.09399,1.09316,1.09316,93.0
1784251860000,1.09288,1.09288,1.09236,1.09244,687.0
1784251920000,1.09236,1.09241,1.0919,1.09203,898.0
1784251980000,1.09197,1.09254,1.09146,1.09204,1242.0
1784252040000,1.09234,1.09257,1.09126,1.09126,388.0
1784252100000,1.0912,1.09158,1.09108,1.09158,249.0
