timestamp,open,high,low,close,volume,turnover
1784203680000,0.19088,0.19091,0.19072,0.19072,1718.0,3278.7602
1784203740000,0.19072,0.19101,0.19065,0.19101,1286.0,2453.9339
1784203800000,0.19104,0.19137,0.19098,0.19098,503.0,961.5255
1784203860000,0.19092,0.19111,0.19082,0.19082,1269.0,2423.8471
1784203920000,0.19077,0.19109,0.19045,0.19048,14964.0,28564.1969
1784203980000,0.19047,0.19059,0.19038,0.19056,944.0,1797.7656
1784204040000,0.19054,0.19066,0.19042,0.19066,659.0,1255.5897
1784204100000,0.19067,0.19067,0.1903,0.19044,658.0,1252.8784
1784204160000,0.19043,0.19043,0.1901,0.1903,4172.0,7934.5323
1784204220000,0.19031,0.19035,0.19009,0.1901,1202.0,2286.9899
1784204280000,0.19015,0.19016,0.19003,0.19014,795.0,1511.1603
1784204340000,0.19013,0.19014,0.18996,0.19006,1302.0,2474.2856
1784204400000,0.19006,0.19017,0.18998,0.19005,550.0,1045.3528
1784204460000,0.18997,0.19031,0.18957,0.19021,12358.0,23446.0565
1784204520000,0.19012,0.19053,0.19011,0.19048,1528.0,2910.1006
1784204580000,0.19046,0.19095,0.19041,0.19093,1336.0,2546.0468
1784204640000,0.19093,0.19104,0.19079,0.19079,598.0,1141.4799
1784204700000,0.19077,0.19077,0.19024,0.19024,6525.0,12428.9249
1784204760000,0.19023,0.19059,0.19013,0.19043,36325.0,69187.5782
1784204820000,0.19041,0.19045,0.19017,0.19023,463.0,880.9879
1784204880000,0.19024,0.1904,0.18993,0.19019,8018.0,15249.8313
1784204940000,0.19017,0.19061,0.19017,0.19046,587.0,1117.6139
1784205000000,0.19054,0.19064,0.19019,0.19031,6907.0,13148.7776
1784205060000,0.19026,0.191,0.19003,0.1908,11287.0,21523.7614
1784205120000,0.19086,0.19106,0.19041,0.19048,2606.0,4970.5932
1784205180000,0.19053,0.191,0.19053,0.19097,637.0,1215.5738
1784205240000,0.19093,0.19101,0.19089,0.19091,1690.0,3227.1781
1784205300000,0.19089,0.19118,0.19073,0.19083,6289.0,12008.0075
1784205360000,0.19078,0.19078,0.19027,0.19042,1018.0,1939.2017
1784205420000,0.1904,0.1904,0.18957,0.18965,8096.0,15366.2311
1784205480000,0.18965,0.18992,0.18958,0.18975,9353.0,17748.36
1784205540000,0.18979,0.1899,0.18968,0.18989,706.0,1340.1996
1784205600000,0.18977,0.18989,0.18957,0.18974,22285.0,42285.9933
1784205660000,0.18972,0.18979,0.18909,0.18912,3537.0,6705.8114
1784205720000,0.18924,0.18924,0.18887,0.18899,16964.0,32053.622
1784205780000,0.18898,0.18908,0.18872,0.18893,2502.0,4726.4684
1784205840000,0.18891,0.18908,0.18875,0.18904,1095.0,2069.4008
1784205900000,0.18909,0.1891,0.18888,0.18902,1143.0,2159.824
1784205960000,0.18896,0.18942,0.18882,0.18942,1000.0,1891.5128
1784206020000,0.1895,0.18951,0.18921,0.18937,7946.0,15040.7295
1784206080000,0.18934,0.18987,0.18928,0.1897,2557.0,4851.1173
1784206140000,0.18968,0.1897,0.18913,0.1893,821.0,1554.4341
1784206200000,0.18936,0.18967,0.18912,0.18967,19446.0,36805.0245
1784206260000,0.18958,0.18969,0.18946,0.18946,692.0,1311.6786
1784206320000,0.18947,0.18993,0.18946,0.18977,864.0,1638.947
1784206380000,0.18976,0.18997,0.18973,0.18997,875.0,1660.7761
1784206440000,0.18996,0.19014,0.18985,0.18996,3404.0,6465.6673
1784206500000,0.18999,0.18999,0.18967,0.18977,681.0,1292.7553
1784206560000,0.18986,0.18987,0.18968,0.18987,639.0,1212.8876
1784206620000,0.18996,0.19001,0.18982,0.18986,607.0,1152.8065
1784206680000,0.18986,0.18999,0.1898,0.18995,1856.0,3524.6356
